PY17X_0400003,PIR protein,,,
EAE_23695,EAE_23695,,,
segregation and condensation protein A NGR_c13680,Segregation and condensation protein A NGR_c13680,cell division,,cytoplasm
ecotin,Ecotin NRG857_11210,negative regulation of peptidase activity,serine-type endopeptidase inhibitor activity,periplasmic space
MAL7P1.64,serpentine receptor SR25,response to stress,,cell membrane
LinJ.36.3430,LinJ36_V3.3430,,,cytoplasm
PNEJI1_746,PNEJI1_002550-t26_1,,,
sucrose hydrolase,cscA,carbohydrate metabolic process,hydrolase activity,
proteasome subunit alpha 2,"proteasome (prosome, macropain) subunit, alpha type 2",proteolysis,peptidase activity,nucleoplasm
EgrG_000442100,Two pore potassium channel protein sup 9,ion transport,potassium channel activity,membrane
hypothetical protein LSEI_2058,Hypothetical protein LSEI_2058,,,
hypothetical protein BN112_3709,Hypothetical protein BN112_3709,,,
STM3344,rpsI,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",RNA binding,ribosome
4-amino-4-deoxychorismate lyase FN1976,FN1976,cell wall organization,lytic endotransglycosylase activity,integral component of membrane
ABC transporter ATP-binding protein NGR_b13110,ABC transporter ATP-binding protein NGR_b13110,transmembrane transport,nucleotide binding,ATP-binding cassette (ABC) transporter complex
serine transporter BT9727_3177,Serine transporter BT9727_3177,amino acid transmembrane transport,,membrane
EgrG_001049600,hypothetical protein,,,
short-chain dehydrogenase/reductase SDR,Short-chain dehydrogenase/reductase SDR Mesci_2282,oxidation-reduction process,oxidoreductase activity,
TPT,triose phosphate transporter,glucose import,triose-phosphate:phosphate antiporter activity,apicoplast
DEXH (Asp-Glu-X-His) box polypeptide 58,LGP2 variant 2,,hydrolase activity,
hypothetical protein,F09G2.1,,,
two-component response regulator,Two-component response regulator SE0427,"regulation of transcription, DNA-templated",DNA binding,cytoplasm
BB253_2875,Hypothetical protein BN112_2875,metabolism,catalytic activity,
LinJ.26.1350,GTP-binding protein-like protein,,,
XRE family transcriptional regulator,Rru_A0278,,DNA binding,
PSPTO_0800,Glutamate 5-kinase PSPTO_0800,phosphorylation,glutamate 5-kinase activity,cytoplasm
lpg1599,lpg1599,,,
MXAN_5244,MXAN_5244,,,integral component of membrane
PF10_0215,PF10_0215,,,integral component of membrane
hypothetical protein,Hypothetical protein KPHS_02920,response to stress,,cytoplasm
b1275,cysB,,,
treR,YPO3698,,,
magnesium chelatase subunit H gvip363,Magnesium chelatase subunit H gvip363,chlorophyll biosynthetic process,magnesium chelatase activity,
phoU,phoU,phosphate ion transport,,cytoplasm
esterase LpqC,Rv3298c,protein depalmitoylation,hydrolase activity,extracellular region
NAD-dependent deacetylase MSMEG_5175,MSMEG_5175,double-strand break repair via nonhomologous end joining,metal ion binding,cytoplasm
pyridoxine kinase BBPR_1216,BBPR_1216,phosphorylation,pyridoxal kinase activity,
hypothetical protein,LSEI_1915,,,
BL1470,Hypothetical protein BL1470,,,
phosphate starvation-inducible protein,BMA1414,,,
BB144259,long-chain-fatty-acid--CoA ligase,long-chain fatty acid transport,ligase activity,endoplasmic reticulum
Cck,cholecystokinin,negative regulation of appetite,peptide hormone receptor binding,axon
PVP01_0529300,PVX_090085,,kinase activity,
Bfae_30720,Transcriptional regulator Bfae_30720,"regulation of transcription, DNA-templated",DNA binding,
hypothetical protein CD630_22240,Hypothetical protein CD630_22240,,,
LmxM.08.29.2570,LmxM08_29.2570,,,cytoplasm
MXAN_5309,Cupin domain-containing protein MXAN_RS25760,,,
sc:d0383,leucine-rich repeat-containing protein 4B,negative regulation of JAK-STAT cascade,protein kinase inhibitor activity,membrane
ATP phosphoribosyltransferase catalytic subunit,hisG,histidine biosynthetic process,transferase activity,cytoplasm
NMB0561,NMB0561,protein folding,chaperone binding,cytoplasm
TcCLB.510165.10,"heat shock protein DNAJ, putative",protein folding,unfolded protein binding,nucleoplasm
fnr,SF1836,,,
ATP synthase subunit alpha,HP1134,electron transport chain,adenyl ribonucleotide binding,cell membrane
YPO3906,YPO3906,,,
acetaldehyde dehydrogenase (acetylating) AHA_1333,Acetaldehyde dehydrogenase (acetylating) AHA_1333,metabolism,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",
Smed_1125,Smed_1125,,,
rnpA BL0642a,ribonuclease P protein component,"RNA phosphodiester bond hydrolysis, endonucleolytic",endonuclease activity,
EAE_23300,EAE_23300,Cobalamin biosynthesis,"-phosphate synthase activity"", ""cobalamin 5",Cell membrane
metallophosphoesterase Smed_1216,Smed_1216,metabolism,hydrolase activity,
SO_2469,TonB-dependent receptor SO_2469,transport,molecular function,membrane
ECF subfamily RNA polymerase sigma-24 factor Smed_2284,Smed_2284,"DNA-templated transcription, initiation",DNA binding,
RP604,RP604,metabolism,nucleotide binding,
Prune2,neuronal protein,polyphosphate catabolic process,exopolyphosphatase activity,cytoplasm
BPIFD2,Lipopolysaccharide binding protein,cellular defense response,lipopeptide binding,cell surface
transposase,Transposase spr0041,,,
flavodoxin BMA0941,BMA0941,oxidation-reduction process,FMN binding,
phospholipid-binding protein NCgl1466,Phospholipid-binding protein NCgl1466,,,
conjugal transfer protein YE1177,YE1177,protein secretion by the type IV secretion system,,membrane
malonate transporter subunit MadL,BDGL_000813,,,integral component of membrane
hypothetical protein,HMPREF0351_12006,,,
LOC100911402,LOC100911402,Cellular differentiation,,integral component of membrane
Eaat2,sodium-dependent glutamate/aspartate transporter 2,L-glutamate import across plasma membrane,metal ion binding,Synapse
hdeD,SF3545,,,
hypothetical protein,Hypothetical protein Rv1111c,,,integral component of membrane
MXAN_6283,MXAN_RS30450,,catalytic activity,
putative bifunctional protein BDGL_002254,BDGL_002254,oxidation-reduction process,FMN binding,membrane
Tlp1,Telomerase associated protein 1,RNA splicing,RNA binding,catalytic step 2 spliceosome
spr1907,dapD,lysine biosynthetic process via diaminopimelate,tetrahydrodipicolinate N-acetyltransferase activity,
cGMP-specific phosphodiesterase LA_2772,LA_2772,,,
putative tartrate:succinate antiporter ECUMN_3546,ygjE,sodium ion transport,transporter activity,integral component of membrane
bsr4258,hypothetical protein,,,membrane
Rho family GTPase 1,RND1,negative regulation of cell adhesion,protein binding,intracellular
ECIAI39_0973,UTP--glucose-1-phosphate uridylyltransferase subunit GalF ECIAI39_0973,regulation of catalytic activity,enzyme regulator activity,
TcCLB.511089.30,Tc00.1047053511089.30,,,cell surface
gll2183,Mannose-1-phosphate guanylyltransferase gll2183,lipid A biosynthetic process,N-acyltransferase activity,
YE0339,Keto-acid formate acetyltransferase YE0339,metabolism,catalytic activity,cytoplasm
EgG_000117400,n alpha acetyltransferase 35 natc auxiliary,N-terminal peptidyl-methionine acetylation,transferase activity,NatC complex
Igf1,somatomedin,regulation of receptor activity,insulin receptor binding,neuronal cell body
BN112_1158,BN112_1158,transmembrane transport,transmembrane transporter activity,membrane
DNA-3-methyladenine glycosylase I AHA_0129,AHA_0129,metabolism,catalytic activity,
LmjF36.0600,"ubiquitin/ribosomal protein S27a, putative",,,cytoplasm
Smed_0452,Smed_0452,metabolism,catalytic activity,
HMPREF0351_11259,HMPREF0351_11259,,,
penicillin-binding protein 1A,HI0440,response to antibiotic,penicillin binding,cell membrane
3-oxoacyl-ACP synthase,FN0151,metabolism,"transferase activity, transferring acyl groups other than amino-acyl groups",cytosol
putative autoinducer synthesis protein,Putative autoinducer synthesis protein Smed_5375,quorum sensing,transferase activity,
EgG_001186000,DNA primase small subunit,"DNA replication, synthesis of RNA primer",", ""DNA-directed 5",
rRNA small subunit methyltransferase E,RRNA small subunit methyltransferase E CD630_24490,methylation,methyltransferase activity,cytoplasm
RNA_GG_bind domain-containing protein,Y71H2B.2,snRNA export from nucleus,,cell nucleus
glutamate-1-semialdehyde aminotransferase,Glutamate-1-semialdehyde aminotransferase BC4468,tetrapyrrole biosynthetic process,isomerase activity,cytoplasm
PTS system mannose-specific transporter subunit IIAB YPO1758,PTS system mannose-specific transporter subunit IIAB YPO1758,,,
BMA0837,BMA0837,,,
histidine ABC transporter ATP-binding protein PSPTO_1830,Histidine ABC transporter ATP-binding protein PSPTO_1830,L-histidine transmembrane transport,nucleotide binding,
"Putative ATP synthase subunit epsilon, mitochondrial",ZC262.5,ion transport,"proton-transporting ATP synthase activity, rotational mechanism",mitochondrion
Rv3356c,Bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase Rv3356c,methionine biosynthetic process,oxidoreductase activity,
type II secretion system F domain,Mesci_5922,,,integral component of membrane
hypothetical protein MSMEG_5343,MSMEG_5343,,,
Tc00.1047053503473.20,Tc00.1047053503473.20,,,mitochondrion
lmo0788,Lmo0788 lmo0788,,,
BL1564,N-succinyldiaminopimelate aminotransferase BL1564,biosynthetic process,transaminase activity,
TonB-dependent siderophore receptor,Psyr_3769,signal transduction,iron ion binding,membrane
lgt,lgt,lipoprotein biosynthetic process,"transferase activity, transferring glycosyl groups",cell membrane
HMPREF0351_12027,HMPREF0351_12027,cell cycle,ATP binding,membrane
SPy_1813,SPy_1813,,,
hypothetical protein MAB_3897c,MAB_3897c,,,
bll0954,bll0954,,,outer membrane-bounded periplasmic space
hypothetical protein,Hypothetical protein DR_2012,metabolism,"transferase activity, transferring acyl groups other than amino-acyl groups",integral component of membrane
ribose ABC transporter - ATP-binding subunit PP_2455,RBSA,monosaccharide transport,hydrolase activity,
Tmem115,Transmembrane protein 115,protein glycosylation,molecular function,Golgi transport complex
"RAB37, member RAS oncogene family","RAB37, member RAS oncogene family",protein transport,nucleotide binding,cell membrane
30S ribosomal protein S5,tlr0097,protein biosynthesis,structural constituent of ribosome,ribosome
uncharacterized protein,uncharacterized protein,hemolymph coagulation,protein homodimerization activity,extracellular region
hypothetical protein O3K_11810,Hypothetical protein O3K_11810,,,
TcCLB.507009.20,"hypothetical protein, conserved",,,glycosome
O3K_04395,O3K_04395,,,
blr0249 blr0249,blr0249,,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",
si:ch73-36p18.1,si:ch73-36p18.1,negative regulation of chromatin silencing,double-stranded DNA binding,cell nucleus
malonyl-CoA synthetase,Malonyl-CoA synthetase BN117_1591,metabolism,catalytic activity,
BA_5159,BA_5159,,,
hypothetical protein,YHR138C,negative regulation of endopeptidase activity,endopeptidase inhibitor activity,fungal-type vacuole
hypothetical protein MXAN_RS16700,MXAN_RS16700,,,
DNA/RNA helicase LSL_1013,ssl,,DNA binding,
trx-1,PP_0510,oxidation-reduction process,protein disulfide oxidoreductase activity,
Chondroitin proteoglycan 4,Chondroitin proteoglycan 4,,,
sru-7,"Serpentine Receptor, class U CELE_C28C12.13",,,membrane
hypothetical protein,Hypothetical protein Caur_3810,,,integral component of membrane
Dncic1,Dync1i1,microtubule-based movement,"ATP-dependent microtubule motor activity, plus-end-directed",spindle pole
motility protein A TM0676,TM0676,bacterial-type flagellum-dependent swarming motility,,cell membrane
transcriptional regulator,SM_b20480,"transcription, DNA-templated",DNA-binding transcription factor activity,
ruvA,HMPREF0421_20857,SOS response,hydrolase activity,Holliday junction helicase complex
Pthr2,Pth2r,signal transduction,peptide hormone binding,integral component of membrane
PA5522,PA5522,glutamine biosynthetic process,transcription factor binding,
"regulatory protein, FmdB family protein MSMEG_4368",MSMEG_4368,,,
AW545522,adseverin,actin filament severing,calcium ion binding,cell membrane
hypothetical protein Caur_2738,Caur_2738,,,
50S ribosomal protein L22 CT_523,CT_523,protein biosynthesis,rRNA binding,ribosome
cytochrome 0 ubiquinol oxidase BN117_3582,Cytochrome 0 ubiquinol oxidase BN117_3582,electron transport coupled proton transport,cytochrome o ubiquinol oxidase activity,integral component of membrane
molybdopterin dehydrogenase FAD-binding protein Taci_0415,Taci_0415,oxidation-reduction process,"oxidoreductase activity, acting on CH-OH group of donors",
CENPJ,Spindle assembly abnormal 4,posttranscriptional regulation of gene expression,,
hypothetical protein VP1705,Hypothetical protein VP1705,,,
Mesci_0427,Mesci_0427,Metabolism,catalytic activity,
glucose inhibited division protein B BN117_0002,gidB,rRNA (guanine-N7)-methylation,methyltransferase activity,cytoplasm
CBU_1859,oppB,peptide transport,transmembrane transporter activity,Cell membrane
ABC-type multidrug transporter permease Bfae_30630,ABC-type multidrug transporter permease Bfae_30630,,,membrane
L45003,L45003,,N-acetyltransferase activity,
Tc00.1047053507023.160,Tc00.1047053507023.160,,,cortical microtubule plus-end
LSEI_0691,NADPH-quinone reductase (modulator of drug activity B) LSEI_0691,,,
transposase,Transposase SSUBM407_0750,DNA integration,nucleic acid binding,
LmjF12.0650,"hypothetical protein, conserved",,,cytoplasm
EF2630,Transcriptional regulator EF2630,"regulation of transcription, DNA-templated",DNA binding,intracellular
hypothetical protein FP1505,FP1505,protein phosphorylation,protein kinase activity,
KPHS_21940,KPHS_21940,oxidation-reduction process,enoyl-acyl-carrier-protein reductase activity,
competence regulated gene,comM,,,membrane
BN112_2058,Hypothetical protein BN112_2058,metabolism,carbon-sulfur lyase activity,
hypothetical protein,AMED_7966,,,
UCH37,Ubiquitin C-terminal hydrolase L5,lateral ventricle development,RNA binding,cytosol
"Serpentine Receptor, class W","Serpentine Receptor, class W CELE_F49A5.8",G-protein coupled receptor signaling pathway,G-protein coupled peptide receptor activity,membrane
rplA,50S ribosomal protein L1 BMA2644,regulation of translation,tRNA binding,large ribosomal subunit
serine/threonine protein kinase glr1096,glr1096,protein phosphorylation,kinase activity,
Eml3,Eml3,microtubule cytoskeleton organization,microtubule binding,mitotic spindle
flagellar motor switching and energizing component,b1946,,,
BN112_0927,Hypothetical protein BN112_0927,Metabolism,catalytic activity,
PP_0148,Hypothetical protein PP_0148,Metabolism,carbon-sulfur lyase activity,
two-component response regulator BC2864,Two-component response regulator BC2864,"positive regulation of transcription, DNA-templated",phosphorelay response regulator activity,protein-DNA complex
hypothetical protein,BA_3791,,,
Dmel_CG14448,CG14448,,,
Tc00.1047053506801.40,"Mucin-associated surface protein (MASP), subgroup S043",,,cell surface
"C-type lectin domain family 1, member B","C-type lectin domain family 1, member B",platelet formation,transmembrane signaling receptor activity,integral component of membrane
PNEJI1_600,PNEJI1_001444-t26_1,,,
YPO0407,Autoinducer-2 (AI-2) modifying protein LsrG YPO0407,,,
YPO0407,Autoinducer-2 (AI-2) modifying protein LsrG YPO0407,,,
autoinducer-2 (AI-2) modifying protein LsrG,YPO0407,,,
autoinducer-2 (AI-2) modifying protein LsrG YPO0407,autoinducer-2 (AI-2) modifying protein LsrG    YPO0407,,,
"ATP-dependent Clp protease, proteolytic subunit ClpP",PSPTO_3409,proteolysis,peptidase activity,
Tc00.1047053506631.20,"cardiolipin synthetase, putative",mitochondrial respiratory chain complex IV assembly,cardiolipin synthase activity,membrane
alsT,H+/Na+:nitrogen-donor aminoacid symporter BSU_18120,ion transport,alanine:sodium symporter activity,cell membrane
Eef2,elongation factor 2,positive regulation of translation,translation elongation factor activity,synapse
BPP5_4084,Enoyl-CoA hydratase/isomerase BN117_4084,Metabolism,catalytic activity,
scoB,BN117_0355,Metabolism,transferase activity,
2010320B01Rik,THAP domain containing 4,biological process,heme binding,cellular component
gamma-glutamyl kinase,Gamma-glutamyl kinase RB12013,cellular amino acid biosynthetic process,glutamate 5-kinase activity,cytosol
CRK2,"cdc2-related kinase 2, putative",protein phosphorylation,ATP binding,mitochondrion
acyl-CoA thioesterase,b1253,,,
AHA_1685,Arginine and ornithine binding protein AHA_1685,ionotropic glutamate receptor signaling pathway,ionotropic glutamate receptor activity,outer membrane-bounded periplasmic space
glycogen debranching protein EAE_05390,Glycogen debranching protein EAE_05390,Metabolism,"hydrolase activity, hydrolyzing O-glycosyl compounds",
"N-succinyl-L,L-diaminopimelate aminotransferase BN117_2064",BN117_2064,lysine biosynthetic process via diaminopimelate,catalytic activity,
hypothetical protein,Hypothetical protein KPHS_13990,,,integral component of membrane
SCF43A.35c,Hypothetical protein SCO0845,,,
SAOUHSC_01755,50S ribosomal protein L27 SAOUHSC_01755,protein biosynthesis,structural constituent of ribosome,cytosolic large ribosomal subunit
SCO1337,Oxidoreductase SCO1337,oxidation-reduction process,oxidoreductase activity,
Atu5455,Hypothetical protein Atu5455,,,
tetratricopeptide repeat protein,Tetratricopeptide repeat protein MXF1_RS0112785,,,
TDE2074,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN TDE2074,rRNA processing,rRNA binding,cytoplasm
membrane protein,Membrane protein HP0486,,,
L45351,L45351,,,membrane
pi302,pi302,,,membrane
hypothetical protein BMAA0262,Hypothetical protein BMAA0262,,,
SIAP-2,PF08_0005,,,host cell cytosol
RPF1,PK9_2040c,ribosomal large subunit assembly,,"preribosome, large subunit precursor"
U32 family peptidase BT9727_4114,U32 family peptidase BT9727_4114,proteolysis,peptidase activity,
EAE_17415,Putative transcriptional regulator EAE_17415,,DNA binding,
AMED_0811,Hypothetical protein AMED_0811,,,
protein-tyrosine sulfotransferase 1,protein-tyrosine sulfotransferase 1,peptidyl-tyrosine sulfation,protein-tyrosine sulfotransferase activity,Golgi membrane
nitrate/sulfonate/bicarbonate ABC transporter substrate-binding protein KVU_1135,Nitrate/sulfonate/bicarbonate ABC transporter substrate-binding protein KVU_1135,thiamine biosynthetic process,,
ATP-binding protein MXAN_RS21900,ATP-binding protein MXAN_RS21900,,ATP binding,
hypothetical protein,Hypothetical protein NRG857_03820,,,integral component of membrane
hypothetical protein BDGL_000415,BDGL_000415,,,integral component of membrane
EgrG_000171800,sorting nexin 14,cell communication,phosphatidylinositol binding,
hypothetical protein Taci_0514,Hypothetical protein Taci_0514,,,membrane
insertion element iso-IS1N protein InsA SDY_4758,insertion element iso-IS1N protein InsA    SDY_4729,"transposition, DNA-mediated",,
ABC transporter ATP-binding protein CLC_0898,CBO0846,Metabolism,ATP binding,
hypothetical protein,Hypothetical protein EAE_07380,,,membrane
LBA1245,lepA,translational elongation,nucleotide binding,cell membrane
LinJ36_V3.2550,LinJ36_V3.2550,,,cytoplasm
ompa/motb domain protein Mesci_6358,Ompa/motb domain protein Mesci_6358,,,integral component of membrane
sporulation-control protein AMED_2576,Sporulation-control protein AMED_2576,,,
regulator of arylsulfatase activity,O3K_24880,oxidation-reduction process,iron-sulfur cluster binding,
hypothetical protein MSMEG_3819,MSMEG_3819,,,
LmxM20.1130,DNAj-like protein,,,cytoplasm
PPIase,"Peptidyl-prolyl cis-trans isomerase C, mitochondrial, putative",protein folding,peptidyl-prolyl cis-trans isomerase activity,cytoplasm
aspartate-semialdehyde dehydrogenase MSMEG_6256,aspartate-semialdehyde dehydrogenase    MSMEG_6256,isoleucine biosynthetic process,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",cytoplasm
rbsB,CA_C1453,,,membrane
YciF protein,YciF protein O3K_14050,,,
TM1535,TM1535,isoprenoid biosynthetic process,transferase activity,
PFL1215c,PFL1215c,,DNA binding,cell nucleus
TIM17,TIM17,intracellular protein transport,protein transmembrane transporter activity,integral component of mitochondrial inner membrane
major facilitator superfamily protein,Major facilitator superfamily protein Mesci_0643,transmembrane transport,,membrane
LbrM24_V2.2060,LbrM24_V2.2060,microtubule anchoring,microtubule binding,cytoskeleton
conjugal transfer protein TraD,p1ECUMN_0079,conjugation,,integral component of membrane
CA_C1222,CA_C1222,C-5 methylation of cytosine,DNA (cytosine-5-)-methyltransferase activity,
hypothetical protein HMPREF0351_13069,HMPREF0351_13069,,,
Smed_5517,Isochorismatase hydrolase Smed_5517,Metabolism,hydrolase activity,
PP_3914,PP_3914,,,
hypothetical protein,Psyr_4068,,,
EgG_000708600,vacuolar protein sorting associated protein 52,,,
SAG1519,rplA,protein biosynthesis,rRNA binding,large ribosomal subunit
PBANKA_071230,"zinc finger protein, putative",,DNA binding,
Col_cuticle_N domain-containing protein,COLlagen CELE_F26F12.1,,structural constituent of cuticle,collagen
deoxyadenosine/deoxycytidine kinase BSU00140,BSU00140,dAMP biosynthetic process,ATP binding,cytoplasm
pyrroloquinoline quinone biosynthesis protein E,AMED_7866,pyrroloquinoline quinone biosynthetic process,iron-sulfur cluster binding,
CELE_C07A12.5,Suppressor of presenilin protein 3,"regulation of transcription, DNA-templated",nucleic acid binding,cell nucleus
GPI16,PK11_1870c,attachment of GPI anchor to protein,GPI-anchor transamidase activity,GPI-anchor transamidase complex
K(+)-transporting ATPase subunit B MXF1_RS0112195,MXF1_RS0112195,,,
EgG_000625000,nitric oxide synthase interacting protein,protein ubiquitination,ubiquitin-protein transferase activity,ubiquitin ligase complex
putative integral membrane protein,ECL_00028,,,integral component of membrane
anon-WO0140519.58,CG10097-PD,long-chain fatty-acyl-CoA metabolic process,oxidoreductase activity,integral component of membrane
copA,Copper/potassium-transporting ATPase L45966,metal ion transport,hydrolase activity,cell membrane
hypothetical protein,Hypothetical protein Mesci_4705,,,
thiol:disulfide interchange protein DsbE,PSPTO_3629,cell redox homeostasis,oxidoreductase activity,outer membrane-bounded periplasmic space
CG44243 gene product from transcript CG44243-RA,CG44243-PA,cellular protein modification process,lipoyltransferase activity,mitochondrion
hypothetical protein YE0420,YE0420,,,membrane
Mesci_4103,Mesci_4103,lipoprotein metabolic process,lipid binding,integral component of membrane
EgG_000284200,expressed protein,,,
AMED_8396,Hypothetical protein AMED_8396,,,
50S ribosomal protein L28,MSC_0483,protein biosynthesis,structural constituent of ribosome,ribosome
YMR313C,bifunctional triglyceride lipase/lysophosphatidylethanolamine acyltransferase,metabolism,lysophosphatidylethanolamine acyltransferase activity,membrane
universal stress protein family,PSPTO_3520,response to stress,,cytoplasm
CA_C3457,CA_C3457,,,integral component of membrane
kynurenine formamidase BA_0361,Kynurenine formamidase BA_0361,,,
hypothetical protein,hypothetical protein,biological process,molecular function,cellular component
lipoprotein,O3K_19225,,,
hypothetical protein,Hypothetical protein gsl0527,,,
MFS transporter proline/betaine transporter AMED_7083,AMED_7083,transmembrane transport,transporter activity,integral component of membrane
signal peptidase II,Signal peptidase II THEYE_A0655,proteolysis,aspartic-type endopeptidase activity,cell membrane
bsl2175 bsl2175,Bsl2175,carboxylic acid transmembrane transport,carboxylic acid transmembrane transporter activity,integral component of membrane
transposase FN1443,FN1443,"transposition, DNA-mediated",transposase activity,
calcutta cup,calcutta cup,,heme binding,endomembrane system
LinJ.34.2280,"hypothetical protein, conserved",,,cytoplasm
PSPTO_1147,LysE family transporter PSPTO_1147,amino acid transport,,cell membrane
CG31224,lethal (3) c00083,regulation of transcription from RNA polymerase II promoter,"DNA-binding transcription repressor activity, RNA polymerase II-specific",cell nucleus
empty spiracles homeobox 1,homeobox protein EMX1,cerebral cortex regionalization,protein binding,nucleolus
RSNL1,CLIP3,positive regulation of protein phosphorylation,ganglioside binding,trans-Golgi network
smi_1816,dinP,DNA repair,damaged DNA binding,cytoplasm
RGD1359361,"solute carrier family 25 (mitochondrial iron transporter), member 37",mitochondrial transport,transmembrane transporter activity,integral component of membrane
Wnt family member 10B,WNT-10B protein,positive regulation of bone mineralization,receptor ligand activity,extracellular
BMA3019,BMA3019,,,
multidrug resistance protein BMAA0461,BMAA0922,transmembrane transport,transmembrane transporter activity,membrane
"arachidonate 15-lipoxygenase, type B","arachidonate 15-lipoxygenase, second type",lipid metabolism,metal ion binding,cell membrane
zgc:161979,type IV antifreeze protein A,,,
PSTPIP,CD2 antigen-binding protein 1,signal transduction,protein binding,cleavage furrow
ribose ABC transporter substrate-binding protein BPSS0257,Ribose ABC transporter substrate-binding protein BPSS0257,,,
hypothetical protein,Hypothetical protein SCO5462,,N-acetyltransferase activity,
ABC transporter ATP-binding protein blr2437,blr2437,transmembrane transport,ATPase activity,cell membrane
insertion element IS1 protein InsA SDY_4338,SDY_1164,"transposition, DNA-mediated",DNA binding,
hypothetical protein,Hypothetical protein BP3058,,,
hypothetical protein,Hypothetical protein BT_0204,peptidyl-tyrosine dephosphorylation,phosphatase activity,cytoplasm
nad3,NADH dehydrogenase subunit 3,,,
Plxnb2,plexin-B2,neuroblast proliferation,protein binding,membrane
hypothetical protein RB4742,RB4742,response to stress,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",
lipoprotein BPSS2219,Lipoprotein BPSS2219,,,
Atu2012,Atu2012,transmembrane transport,ATPase activity,ATP-binding cassette (ABC) transporter complex
PF14_0667,protein MGET,,,
PKH_121290,PK13_4080w,,"transferase activity, transferring glycosyl groups",
LbrM29_V2.0940,"ADP-ribosylation factor-like protein 3A, putative",cellular proliferation,,cell nucleus
periplasmic substrate binding protein family 3 SO_1143,Periplasmic substrate binding protein family 3 SO_1143,biological process,molecular function,cellular component
acyl-CoA dehydrogenase NGR_c10910,Acyl-CoA dehydrogenase NGR_c10910,oxidation-reduction process,oxidoreductase activity,
aq_2056,Hypothetical protein aq_2056,,,
XCC1263,Enoyl-CoA hydratase XCC1263,fatty acid beta-oxidation,3-hydroxyisobutyryl-CoA hydrolase activity,cytosol
BB253_1729,BN112_1729,"transcription, DNA-templated",DNA-binding transcription factor activity,
putative molybdenum-pterin-binding-protein ECIAI39_2921,Putative molybdenum-pterin-binding-protein ECIAI39_2921,molybdate ion transport,molybdenum ion binding,ATP-binding cassette (ABC) transporter complex
hypothetical protein,BN112_0678,,,
EAE_18150,EAE_18150,metabolism,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",
FN1290,Hypothetical protein FN1290,,,membrane
PA2956,PA2956,tRNA methylthiolation,iron-sulfur cluster binding,
adenylosuccinate lyase Cj0023,Cj0023,", """,lyase activity,
Foxe1,Foxe1,negative regulation of transcription from RNA polymerase II promoter,DNA-binding transcription factor activity,cell nucleus
uvrA,Pro_1881,cellular response to DNA damage stimulus,nucleotide binding,excinuclease repair complex
Cj0558c,proA,proline biosynthetic process,glutamate-5-semialdehyde dehydrogenase activity,cytoplasm
YMR120C,YMR120C,de novo,catalytic activity,Cell membrane
hypothetical protein CBOP14,Hypothetical protein CBOP14,,,
transposase for insertion sequence NGRIS-20e,Transposase for insertion sequence NGRIS-20e NGR_c13550,,,
ribosomal protein L36a-like,Rpl36al,biological process,structural constituent of ribosome,intracellular
extracellular solute-binding protein,Extracellular solute-binding protein BP0284,transmembrane transport,,ATP-binding cassette (ABC) transporter complex
EgrG_000257400,EgrG_000257400.1,,RNA binding,
ycbG,garR,"transcription, DNA-templated",DNA binding,
hypothetical protein BF4067,BF4067,metabolism,"hydrolase activity, acting on ester bonds",
SCBAC19G2.01,SCO3046,,,
EgrG_000482400,transmembrane protein 55A,phosphatidylinositol dephosphorylation,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity",lysosomal membrane
transcriptional regulator O3K_01085,Transcriptional regulator O3K_01085,,sequence-specific DNA binding,
ILK associated serine/threonine phosphatase,PP2Cdelta,regulation of nuclear cell cycle DNA replication,catalytic activity,cell nucleus
hypothetical protein SF0276,SF0276,,,
type I secretion system ATP-binding protein,Type I secretion system ATP-binding protein STY2877,,,
stage III sporulation protein AA BC4193,BC4193,,ATP binding,
hypothetical protein,Hypothetical protein SCP1.185,,helicase activity,
PNEJI1_3379,unspecified product,,,
anaerobic nitric oxide reductase transcriptional regulator PA2665,PA2665,"regulation of transcription, DNA-templated",transcription factor binding,intracellular
oxidoreductase subunit CD630_07690,CD630_07690,oxidation-reduction process,molybdopterin cofactor binding,
HP0221,HP0221,nitrogen fixation,iron ion binding,cytoplasm
DAGK4,"diacylglycerol kinase, theta 110kDa",regulation of G-protein coupled receptor protein signaling pathway,nucleotide binding,nuclear matrix
hypothetical protein,Hypothetical protein SM_b20271,,,
Dmel_CG33801,CG33801 gene product from transcript CG33801-RA,chromatin silencing,protein binding,chromosome
PF07_0099,"proteasome assembly chaperone 4, putative",proteasome assembly,,
EAE_12180,EAE_12180,Metabolism,hydrolase activity,
ECF-type sigma factor negative effector BT9727_5043,BT9727_5043,,,membrane
