ECs2210,Hypothetical protein ECs2210,,,
transcription elongation factor GreA,BU384,"regulation of DNA-templated transcription, elongation",DNA binding,
TcCLB.508837.160,Tc00.1047053508837.160,,,mitochondrial small ribosomal subunit
hypothetical protein glr2467,Hypothetical protein glr2467,lipid glycosylation,UDP-glycosyltransferase activity,intracellular membrane-bounded organelle
BA5096,BA_5096,,,
sn-glycerol-3-phosphate transport system permease BN112_0716,BN112_0716,glycerophosphodiester transmembrane transport,,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing"
"""23S rRNA (guanosine(2251)-2","""23S rRNA (guanosine(2251)-2",,,
BBPR_1824,BBPR_1824,glycerol-3-phosphate transport,ATP binding,
SIR2,regulatory protein SIR2 homolog 1,regulation of brown fat cell differentiation,core promoter sequence-specific DNA binding,nucleoplasm
hypothetical protein VF_1537,VF_1537,,,
Dmel\\CG2124,CG2124 gene product from transcript CG2124-RA,biological process,RNA binding,mitochondrion
SSA_2300,SSA_2300,,,integral component of membrane
CELE_C09G1.2,Uncharacterized protein CELE_C09G1.2,,,
rplB,TDE0770,protein biosynthesis,structural constituent of ribosome,large ribosomal subunit
pduT,Propanediol utilization polyhedral bodies protein YE2744,,,
Lateral flagellar RpoN-interacting regulatory protein,ECUMN_0257,"transcription, DNA-templated",transcription factor binding,
pepV,Dipeptidase PepV SSUBM407_1360,metabolism,metallopeptidase activity,
Tb11.02.5710,Tb11.02.5710,,,ciliary tip
MSMEG_4140,MSMEG_4140,"transcription, DNA-templated",DNA-binding transcription factor activity,
Caur_3799,Caur_3799,negative regulation of cell division,ATPase activity,Cell membrane
PERCC1,Uncharacterized LOC105371045,,,
avtA,Valine--pyruvate transaminase NRG857_17785,biosynthetic process,pyridoxal phosphate binding,
PIMT1.2,EmuJ_000511600.1,methylation,methyltransferase activity,
STM1165,"Glutaredoxin, GrxB family STM1165",oxidation-reduction process,glutathione disulfide oxidoreductase activity,cytosol
Cpn60,Cpn60,,,cytoplasm
GntR family transcriptional regulator,GntR family transcriptional regulator BPSS1477,"regulation of transcription, DNA-templated",DNA-binding transcription factor activity,
excisionase Rv3750c,Rv3750c,,DNA binding,
"small, acid-soluble spore protein gamma-type BC0506",BC0506,sporulation resulting in formation of a cellular spore,,
uracil-DNA glycosylase,Uracil-DNA glycosylase SAOUHSC_00564,DNA repair,hydrolase activity,cell nucleus
XCC2421,Histidine kinase XCC2421,signal transduction by protein phosphorylation,"transferase activity, transferring phosphorus-containing groups",intracellular
FAD-dependent thymidylate synthase,thyX,nucleotide biosynthetic process,flavin adenine dinucleotide binding,
EAE_21500,EAE_21500,,,integral component of membrane
AMED_2614,Amino acid transporter AMED_2614,transmembrane transport,transmembrane transporter activity,membrane
CCT1,Chaperonin-containing T-complex alpha subunit TCP1 YDR212W,"protein folding"",",protein binding,cell membrane
hypothetical protein aq_1386,Hypothetical protein aq_1386,metabolism,hydrolase activity,
blr0642 blr0642,blr0642,,,
ECs4994,Hypothetical protein ECs4994,,,
PA2018,PA2018,,,
EgrG_001185500,EgG_001185500,methylation,DNA binding,
protease FN1205,FN1205,signal transduction,hydrolase activity,outer membrane-bounded periplasmic space
sugar ABC transporter ATPase,Sugar ABC transporter ATPase AMED_0740,transmembrane transport,ATPase activity,ATP-binding cassette (ABC) transporter complex
electron transfer flavoprotein alpha subunit EtfA SO_3144,Electron transfer flavoprotein alpha subunit EtfA SO_3144,electron transport chain,oxidoreductase activity,mitochondrion
hypothetical protein,F59A3.13,,,membrane
BT_2034,Two-component system response regulator BT_2034,phosphorelay signal transduction system,,intracellular
GSU0546,GSU0546,biological process,translation release factor activity,
F43E2.11,hypothetical protein,positive regulation of apoptotic process,,mitochondrion
thymidylate synthase,Mesci_3215,dTMP biosynthetic process,methyltransferase activity,cytoplasm
MXF1_RS0130430,Activator of HSP90 ATPase MXF1_RS0130430,,,
BA_5720,Hypothetical protein BA_5720,,,
hypothetical protein glr1447,glr1447,,,
lysozyme inhibitor ECs2348,Lysozyme inhibitor ECs2348,,,
spr1575,Hypothetical protein spr1575,,,membrane
BF4308,BF4308,,,
phage protein,Phage protein BC1856,,,
PNEJI1_002752,PNEJI1_002752-t26_1,,,
hypothetical protein SF2698,Hypothetical protein SF2698,,,
SCO1178,SCO1178,,,
transposase for IS26 NRG857_30088,NRG857_30088,DNA integration,nucleic acid binding,
obg,GTPase ObgE PA4566,ribosome biogenesis,magnesium ion binding,cytoplasm
PTS system mannose/fructose/sorbose transporter subunit IIC HMPREF0351_11795,HMPREF0351_11795,carbohydrate transmembrane transport,D-glucosamine PTS permease activity,membrane
heat shock protein - cochaperonin SPy_2072,Heat shock protein - cochaperonin SPy_2072,,,
"PTS system, trehalose-specific IIBC component","PTS system, trehalose-specific IIBC component CBO1987",carbohydrate transmembrane transport,trehalose transmembrane transporter activity,integral component of membrane
EG:8D8.7,CG11415-PB,cell surface receptor signaling pathway,protein binding,cell membrane
ABC transporter permease,ABC transporter permease Cj0141c,transmembrane transport,"ATPase activity, coupled to transmembrane movement of substances",integral component of plasma membrane
BDGL_003054,Hypothetical protein BDGL_003054,,,integral component of membrane
BT_1333,Dihydroorotate dehydrogenase 2 BT_1333,UMP biosynthetic process,dihydroorotate dehydrogenase activity,cytoplasm
hypothetical protein,Hypothetical protein DVU1969,,,
Mesci_5268,Ribose ABC transporter substrate-binding protein Mesci_5268,,,
CT1087,Sulfide-quinone reductase CT1087,oxidation-reduction process,oxidoreductase activity,
hypothetical protein,Hypothetical protein O3K_19615,,,integral component of membrane
AMED_4309,ABC transporter substrate-binding protein AMED_4309,,,
hypothetical protein,Hypothetical protein EF0003,,RNA binding,
SCO1495,aroK,shikimate metabolic process,ATP binding,cytoplasm
JW1057,flgN,,,
SF1237,SF1237,,,
electron transport protein ykgF- 4Fe-4S containing oxidoreductase RB7618,RB7618,lactate oxidation,,
pantothenate kinase CC_1935,CC_1935,phosphorylation,pantothenate kinase activity,cytoplasm
"fructose-1,6-bisphosphatase 1a",fbp1a,dephosphorylation,hydrolase activity,cytoplasm
YHR195W,Nvj1p YHR195W,Autophagy,protein binding,nuclear envelope
hypothetical protein,Hypothetical protein Moth_0277,,,
antitoxin VapB4 Rv0596c,vapB4,,,
transcriptional regulator LsrR,Transcriptional regulator LsrR O3K_12920,,Carbohydrate binding,
glycine/betaine ABC transporter ATP-binding protein SCO4830,SCO4830,glycine betaine transport,ATPase activity,membrane
BPSL1128,Lipoprotein BPSL1128,"photosynthesis, light reaction","electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity",plasma membrane light-harvesting complex
PaaX family transcriptional regulator AMED_4050,AMED_4050,,,
flagellin,BA_1706,,,
methyltransferase LSL_0509,LSL_0509,methylation,nucleic acid binding,
Mitogen-activated protein kinase,Mitogen-activated protein kinase;Mitogen-activated protein kinase pmk-2,MAPK cascade,protein serine/threonine kinase activity,cell nucleus
EgrG_001157000,EgrG_001157000.1,,,integral component of membrane
Dmel\\CG8169,Pms2,mismatch repair,mismatched DNA binding,mismatch repair complex
PP_2880,TetR family transcriptional regulator PP_2880,"transcription, DNA-templated",DNA binding,
hypothetical protein Rv3076,Hypothetical protein Rv3076,,,
putative lipoprotein KPHS_23070,KPHS_23070,,,
hypothetical protein SDY_0448,SDY_0448,,DNA binding,cytoplasm
hypothetical protein,MXAN_5280,,,
bll1823,transposase,,,integral component of membrane
PFC10_API0055,apicoplast ribosomal protein S4,,RNA binding,
STM2220,Hypothetical protein STM2220,,,
CELE_Y82E9BL.3,hypothetical protein,,,membrane
DUP240 family protein MST28,YAR033W,vesicle-mediated transport,molecular function,Golgi apparatus
PCHAS_142410,PC000056.02.0,,FAD binding,
hypothetical protein,Hypothetical protein tsl0875,,,
gad,PGP 9.5,ubiquitin-dependent protein catabolic process,cysteine-type endopeptidase activity,neuronal cell body
hypothetical protein BMAA0790,Hypothetical protein BMAA0790,,,
BN117_3271,3-oxoacyl-ACP synthase BN117_3271,Metabolism,transferase activity,cytoplasm
"membrane protein, TerC family protein MSMEG_6136",MSMEG_6136,,,integral component of membrane
hypothetical protein smi_1320,smi_1320,,,
sigma-54 dependent trancsriptional regulator Moth_0725,Sigma-54 dependent trancsriptional regulator Moth_0725,"regulation of transcription, DNA-templated",sequence-specific DNA binding,intracellular
Dmel\\CG9697,Peptidoglycan recognition protein SB2 Dmel_CG9697,defense response to Gram-positive bacterium,peptidoglycan binding,extracellular
"family with sequence similarity 134, member A",Retreg2,biological process,molecular function,membrane
bll1403,hypothetical protein,,molybdenum ion binding,
decaprenylphosphoryl-D-2-keto erythropentose reductase Rv3791,DPRE2,oxidation-reduction process,,
ABC transporter ATP-binding protein,CBO2065,Metabolism,nucleotide binding,
hypothetical protein XCC2919,Hypothetical protein XCC2919,signal transduction,signal transducer activity,
RNA polymerase sigma 28 subunit FliA/WhiG,Taci_1306,"transcription, DNA-templated",-3,
30S ribosomal protein S12,BN117_0024,protein biosynthesis,RNA binding,small ribosomal subunit
hypothetical protein,VC2286,biological process,molecular function,cellular component
branched-chain alpha-keto acid dehydrogenase subunit E2 lmo1374,lmo1374,metabolism,"transferase activity, transferring acyl groups",cytoplasm
PVP01_0302700,PVX_001075,protein deubiquitination,,
Smp_135870,WD repeat and FYVE domain containing protein 3,,zinc ion binding,
MAL7P1.144,"serine/threonine protein kinase, FIKK family",modification by symbiont of host morphology or physiology,ATP binding,host cell periphery
3-oxoacyl-ACP reductase SCO7266,3-oxoacyl-ACP reductase SCO7266,,,
SPy0309,Hypothetical protein SPy_0309,,,
PF11_0126,PF11_0126,transport,,Cell membrane
transporter TDE1111,TDE1111,transmembrane transport,symporter activity,membrane
phosphotransfer intermediate protein in two-component regulatory system with RcsBC NRG857_11245,NRG857_11245,phosphorylation,transferase activity,Cell membrane
CBO2330,Hypothetical protein CBO2330,,,
hypothetical protein,Hypothetical protein aq_380,,,
chb,chb,metabolism,N-acetyl-beta-D-galactosaminidase activity,
hypothetical protein O3K_14775,Hypothetical protein O3K_14775,,,
polA,polA,DNA replication,nucleic acid binding,
LysR family transcriptional regulator,LysR family transcriptional regulator BP1613,"regulation of transcription, DNA-templated",DNA binding,
RIKEN cDNA 5730409E04Rik gene,UPF0500 protein C1orf216 homolog,biological process,molecular function,cellular component
hypothetical protein BL1465,Hypothetical protein BL1465,,,
BT_3481,BT_3481,,,
major facilitator family transporter,PSPTOA0037,transmembrane transport,transmembrane transporter activity,integral component of membrane
vapA,PF13_0065,hydrogen ion transmembrane transport,"proton-transporting ATPase activity, rotational mechanism",food vacuole
LmxM.30.0400,"cysteine peptidase, Clan CA, family C2, putative",,,
transcriptional regulator MarR family,SO_1582,"transcription, DNA-templated",DNA-binding transcription factor activity,
"family with sequence similarity 69, member A",protein FAM69A,biological process,protein binding,integral component of membrane
nucleoside diphosphate kinase b2518,b2518,,,
30S ribosomal protein S12,HMPREF0421_20477,protein biosynthesis,tRNA binding,small ribosomal subunit
thymidine kinase,thymidine kinase    TM0401,DNA biosynthetic process,kinase activity,cytoplasm
TM0401,TM0401,,,
thymidine kinase TM0401,thymidine kinase    TM0401,,,
TM0401,TM0401,DNA biosynthetic process,kinase activity,cytoplasm
TcCLB.510377.390,"Mucin-associated surface protein (MASP), subgroup S068",,,cell surface
GLRA3,GLRA3,protein homooligomerization,metal ion binding,synapse
adenylosuccinate lyase BF4018,BF4018,purine ribonucleotide biosynthetic process,lyase activity,
LinJ30_V3.2380,LinJ30_V3.2380,,,ciliary basal body
glr3842,Hypothetical protein glr3842,,,
Ce1,LinJ35_V3.1700,RNA capping,nucleobase-containing compound kinase activity,nucleolus
LysR family transcriptional regulator Smed_1261,Smed_1261,"transcription, DNA-templated",DNA binding,
nucleotide-binding protein,Nucleotide-binding protein TDE2518,metabolism,iron-sulfur cluster binding,
hypothetical protein SPy_0674,Hypothetical protein SPy_0674,,,
two-component system sensor histidine kinase BF1129,BF1129,phosphorylation,kinase activity,integral component of membrane
BPP5_1730,Outer membrane protein BN117_1730,metabolism,sulphuric ester hydrolase activity,integral component of membrane
BC4315,BC4315,oxidation-reduction process,iron-sulfur cluster binding,cytoplasm
protein translocase subunit SecF BB_0653,secF,protein transmembrane transport,P-P-bond-hydrolysis-driven protein transmembrane transporter activity,membrane
Pard6g,Par-6 family cell polarity regulator gamma,centrosome cycle,protein kinase C binding,cell nucleus
-5,-5,nucleic acid phosphodiester bond hydrolysis,nucleic acid binding,
PFL0160w,2277.t00032,SRP-dependent cotranslational protein targeting to membrane,protein binding,cytoplasm
"crystallin, gamma M2d2","crystallin, gamma M2d2",,,
pBT9727_0067,Hypothetical protein pBT9727_0067,,,
AHA_2610,oppD,peptide transport,ATPase activity,
"2,3-diaminopropionate biosynthesis protein SbnB",BDGL_001498,oxidation-reduction process,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor",
SH3 and SYLF domain containing 1,Sh3yl1,phosphatidylinositol biosynthetic process,phosphatidylinositol binding,ruffle membrane
Dmel_CG11371,Debra Dmel_CG11371,long-term memory,zinc ion binding,cell nucleus
spr1373,murC,cell division,UDP-N-acetylmuramate-L-alanine ligase activity,cytoplasm
ubiquitin specific peptidase 38,ubiquitin carboxyl-terminal hydrolase 38,protein deubiquitination,thiol-dependent ubiquitin-specific protease activity,
INT2,FGF-3,anatomical structure morphogenesis,growth factor activity,intracellular
hypothetical protein,hypothetical protein    TM1075,,sulfurtransferase activity,
hypothetical protein CBO1979,CBO1979,,,
nhaA,nhaA,,,
lpg0933,3-dehydroquinate synthase lpg0933,cellular amino acid biosynthetic process,lyase activity,cytoplasm
BMA0073,BMA0073,oxidation-reduction process,oxidoreductase activity,
Epoxide hydrolase 2,Epoxide hydrolase 2 CELE_K07C5.5,cellular lipid metabolic process,hydrolase activity,
Mesci_0422,Hypothetical protein Mesci_0422,L-lysine catabolic process to acetate,catalytic activity,
hypothetical protein XCC2234,Hypothetical protein XCC2234,,,
pgk,BB_0056,phosphorylation,nucleotide binding,cytosol
hypothetical transport protein,hypothetical transport protein,transmembrane transport,,membrane
feruloyl-CoA synthetase MSMEG_3694,MSMEG_3694,Metabolism,catalytic activity,
YPO2523,menE,,,
FACE1,"CAAX prenyl protease 1, putative",CAAX-box protein processing,metalloendopeptidase activity,mitochondrial outer membrane
elongation factor Ts,tsf,protein biosynthesis,translation elongation factor activity,intracellular
benzoate transporter,Benzoate transporter KVU_1473,benzoate transport,benzoate transporter activity,membrane
bHLHa13,atonal homolog bHLH transcription factor 7,Cellular differentiation,"DNA-binding transcription factor activity, RNA polymerase II-specific",cell nucleus
RSP_2206,RSP_2206,,,integral component of membrane
hypothetical protein MSMEG_6228,MSMEG_6228,,,integral component of membrane
ABC transporter permease,ybbP,,,membrane
MSMEG_4887,MSMEG_4887,oxidation-reduction process,heme binding,
betB,betaine aldehyde dehydrogenase,metabolism,aldehyde dehydrogenase (NAD) activity,
carboxyl-terminal processing protease gll0067,Carboxyl-terminal processing protease gll0067,Signal transduction,endopeptidase activity,outer membrane-bounded periplasmic space
lactate dehydrogenase related 2-hydroxyacid dehydrogenase LSEI_2156,LSEI_2156,metabolism,oxidoreductase activity,
cryptic nitrate reductase 2 subunit beta,Cryptic nitrate reductase 2 subunit beta ECs2070,,,
EAE_13210,Hypothetical protein EAE_13210,,,
hypothetical protein,RB7637,,,integral component of membrane
BB253_2159,Hypothetical protein BN112_2159,,,
hypothetical protein CA_C1336,CA_C1336,,,
BL1520,NagC/XylR-type transcriptional regulator BL1520,,,
YE0998,YE0998,DNA repair,ATP binding,
CA_C0551,CA_C0551,,,
hypothetical protein smi_1207,smi_1207,metabolism,hydrolase activity,
endoribonuclease L-PSP,Endoribonuclease L-PSP Caur_3735,organonitrogen compound catabolic process,deaminase activity,cytosol
cobD,cobD,Cobalamin biosynthesis,pyridoxal phosphate binding,
BN112_1989,BN112_1989,,,outer membrane-bounded periplasmic space
PKH_100170,"conserved Plasmodium protein, unknown function",,,integral component of membrane
hypothetical protein CA_C2025,CA_C2025,response to stress,,
gll0302,Ferric aerobactin receptor gll0302,transport,,cell outer membrane
hypothetical protein,Hypothetical protein SCO5186,,metal ion binding,
SAG2147,SAG2147,,,membrane
bifunctional inositol monophosphatase/glycerol-2-phosphatase PP_0838,suhB,phosphatidylinositol phosphorylation,inositol monophosphate 4-phosphatase activity,
Ship2,INPPL-1,phosphatidylinositol dephosphorylation,actin binding,lamellipodium
Dmel_CG4904,CG4904 gene product from transcript CG4904-RB,proteolysis involved in cellular protein catabolic process,hydrolase activity,proteasome core complex
"ISPsy4, transposase",PSPTO_0194,DNA integration,DNA binding,
CELE_C14A4.3,algn-9,mannosylation,mannosyltransferase activity,endoplasmic reticulum membrane
Rab1bl,Rab1b,regulation of autophagosome assembly,GTPase activity,Golgi apparatus
biotin synthase O3K_17480,Biotin synthase O3K_17480,biotin biosynthetic process,catalytic activity,
EgG_001100300,EgrG_001100300.1,,,
Opt2p,Opt2p,regulation of phospholipid translocation,oligopeptide transmembrane transporter activity,cell membrane
short-chain dehydrogenase/reductase SDR MSMEG_4850,MSMEG_4850,oxidation-reduction process,oxidoreductase activity,
EgG_000305000,EgrG_000305000.1,nucleosome assembly,DNA binding,chromosome
Tb11.01.1390,"Snf7, putative",vesicle-mediated transport,,
hypothetical protein MXF1_RS0134940,MXF1_RS0134940,,,
LysM domain-containing protein TDE0431,LysM domain-containing protein TDE0431,,,
bll7119 bll7119,bll7119,,,
Rru_A2279,Rru_A2279,,ATP binding,
DNA-binding response regulator,DNA-binding response regulator spr1814,"transcription, DNA-templated",DNA binding,intracellular
ribosomal-protein-L7/L12-serine acetyltransferase,Ribosomal-protein-L7/L12-serine acetyltransferase NRG857_07055,,transferase activity,
PDZ domain containing 4,PDZ domain containing 4,protein ubiquitination,ubiquitin protein ligase activity,cytoplasm
ECL_04803,Putative dehydrogenase ECL_04803,Metabolism,oxidoreductase activity,
type II restriction-modification system restriction subunit,BBPR_0165,,,
-5,2-5A synthase 2,regulation of ribonuclease activity,ATP binding,cytosol
hypothetical protein,Hypothetical protein BT_0062,,,
LinJ18_V3.1420,"EF-hand domain pair, putative",,,cell tip
CA_C0761,CA_C0761,,,membrane
Rbm47,hypothetical RNA binding protein RGD1359713,cytidine to uridine editing,mRNA binding,cell nucleus
CBO2379,Hypothetical protein CBO2379,,,
maltose regulon protein,ECUMN_4571,carbohydrate transport,,periplasmic space
hypothetical protein BBPR_0763,Hypothetical protein BBPR_0763,,,integral component of membrane
BC1540,panB,pantothenate biosynthetic process,transferase activity,cytoplasm
sugar ABC transporter ATP-binding protein,BMA0914,,ATP binding,
EgG_000892900,EgG_000892900,,nucleic acid binding,
Transcription antitermination protein,Transcription antitermination protein RSP_3259,"regulation of transcription, DNA-templated",RNA binding,
l(3)A46-1,mitch,cell cycle,protein binding,condensed chromosome kinetochore
"predicted gene, 36079","Predicted gene, 36079",signal transduction,signaling receptor activity,
tRNA delta(2)-isopentenylpyrophosphate transferase EF2162,miaA,tRNA processing,tRNA dimethylallyltransferase activity,
rpmB,50S ribosomal protein L28 SMc00704,protein biosynthesis,structural constituent of ribosome,intracellular
yohC,L71486,,DNA binding,
Mesci_3868,Mesci_3868,,nucleotide binding,
LBA0011,LBA0011,,metal ion binding,cell membrane
aldehyde dehydrogenase PA0747,PA0747,metabolism,methylmalonate-semialdehyde dehydrogenase (acylating) activity,
hypothetical protein PP_3094,PP_3094,,,
hypothetical protein RB472,Hypothetical protein RB472,,,
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,folK,phosphorylation,transferase activity,
protein of unknown function DUF1568 SO_1546,Protein of unknown function DUF1568 SO_1546,biological process,DNA binding,cellular component
racemase SDY_3057,SDY_3057,cellular amino acid metabolic process,amino-acid racemase activity,
putative flavoprotein Bfae_28930,Bfae_28930,oxidation-reduction process,oxidoreductase activity,
Rps4-1,"Ribosomal protein S4, X-linked",response to ethanol,rRNA binding,cytoplasm
LinJ21_V3.0400,"metallo-peptidase, Clan ME, Family M16",,,
LmxM.33.2270,"Dynamin family, putative",,,cytoplasm
MXF1_RS0133350,Diguanylate cyclase MXF1_RS0133350,,,
rbsR,BSU35910,"regulation of transcription, DNA-templated",DNA binding,
blr3951,blr3951,,acyl-CoA hydrolase activity,cytoplasm
putative glutathionylspermidine synthase,STM4376,,,
ybhQ,Hypothetical protein ECUMN_0935,,,membrane
BPSS0331,BPSS0331,metabolism,lyase activity,
SSUBM407_1183,dpfB,,,
Taci_1171,Taci_1171,protein biosynthesis,rRNA binding,ribosome
killer protein SRU_0628,Killer protein SRU_0628,,,
RSP_6243,Putative endonuclease RSP_6243,nucleic acid phosphodiester bond hydrolysis,endonuclease activity,
ZNF502,ZNF502,"regulation of transcription, DNA-templated",protein binding,cell nucleus
PNEJI1_000619,unspecified product,,,
trim35-24,uncharacterized protein LOC557392,,,
BT_0903,BT_0903,,,integral component of membrane
EgrG_002022900,hypothetical protein,,,membrane
NSE2,"E3 SUMO-protein ligase NSE2, putative",,zinc ion binding,
hypothetical protein ECL_A085,ECL_A085,,,
BBPR_1091,Hypothetical protein BBPR_1091,,,
VC1002,DedD protein,cytokinetic process,peptidoglycan binding,cell septum
pyrE,XCC3847,"pyrimidine nucleobase biosynthetic process"", """,orotate phosphoribosyltransferase activity,cytoplasm
EgG_001108600,cell division cycle 5 protein,cell division,DNA binding,
BT9727_3433,BT9727_3433,transmembrane transport,"ATPase activity, coupled to transmembrane movement of substances",integral component of membrane
amidohydrolase,FN1186,folic acid catabolic process,dipeptidase activity,cytoplasm
isochorismatase,Isochorismatase BC4255,metabolism,isochorismatase activity,cytoplasm
VC1669,Sodium-dependent transporter VC1669,neurotransmitter transport,neurotransmitter:sodium symporter activity,integral component of membrane
Rpl23,LOC100044627,protein biosynthesis,structural constituent of ribosome,cytoplasm
single-strand DNA-specific exonuclease YorK BSU20350,BSU20350,nucleic acid phosphodiester bond hydrolysis,exonuclease activity,
flagellar basal body-associated protein FliL GSU0420,Flagellar basal body-associated protein FliL GSU0420,chemotaxis,,Cell membrane
1700016K19Rik,ligand of ATE1 protein,protein arginylation,protein binding,cellular component
TTHV085,Xylose isomerase    D700_p85,D-xylose metabolic process,xylose isomerase activity,cytoplasm
Xylose isomerase D700_p85,Xylose isomerase    D700_p85,,,
TTHV085,Xylose isomerase    D700_p85,,,
Xylose isomerase D700_p85,Xylose isomerase    D700_p85,D-xylose metabolic process,metal ion binding,cytoplasm
methionyl-tRNA formyltransferase,Methionyl-tRNA formyltransferase smi_1625,biosynthetic process,methionyl-tRNA formyltransferase activity,
LmxM.15.1500,"hypothetical protein, conserved",,,nuclear lumen
BT9727_3771,Hypothetical protein BT9727_3771,,RNA binding,integral component of membrane
PNEJI1_001885,unspecified product,,,
Smp_152940,otopetrin,ossification,,extracellular region
amino acid ABC transporter permease,Atu4689,nitrogen compound transport,transmembrane transporter activity,integral component of membrane
PFE0965c,MAL5P1.193,hydrogen ion transmembrane transport,hydrogen ion transmembrane transporter activity,"proton-transporting V-type ATPase, V0 domain"
Fam158b,ER membrane protein complex subunit 8,biological process,molecular function,cytosol
apelin receptor 2,aplnr2,signal transduction,G-protein coupled receptor activity,integral component of membrane
zgc:91875,syt9b,regulation of insulin secretion,clathrin binding,cell membrane
fliI,fliI,bacterial-type flagellum-dependent cell motility,identical protein binding,cytoplasm
galectin 9,gal-9,negative regulation of interferon-gamma production,galactoside binding,cytoplasm
arginine-ornithine antiporter,BB_0843,,,membrane
hypothetical protein,TM0693,,metal ion binding,
GumN family protein,Mesci_0997,,,
PSPTO1993,hemN,oxidation-reduction process,coproporphyrinogen oxidase activity,cytoplasm
MXF1_RS0109830,MXF1_RS0109830,,,
hypothetical protein,Hypothetical protein TDE1837,,,
peptidase M50,Peptidase M50 Caur_3826,proteolysis,metalloendopeptidase activity,membrane
BPP5_3017,BN117_3017,,,
ECs2311,Arginine/ornithine antiporter ECs2311,,,
"oxoglutarate (alpha-ketoglutarate) receptor 1a, tandem duplicate 1","Oxoglutarate (alpha-ketoglutarate) receptor 1a, tandem duplicate 1",G-protein coupled receptor signaling pathway,G-protein coupled receptor activity,integral component of membrane
hypothetical protein TM0020,hypothetical protein    TM0020,ion transmembrane transport,inorganic anion transmembrane transporter activity,membrane
TM0020,Hypothetical protein TM0020,,,
hypothetical protein TM0020,TM0020,,,
hypothetical protein,hypothetical protein    TM0020,ion transmembrane transport,inorganic anion transmembrane transporter activity,membrane
hypothetical protein Psyr_3730,Psyr_3730,,,
PCHAS_1142900,PC000358.03.0,oxidation-reduction process,oxidoreductase activity,food vacuole
fumarate and nitrate reduction regulatory protein,Fumarate and nitrate reduction regulatory protein HMPREF0351_12930,,,integral component of membrane
VCA0238,VCA0238,activation of protein kinase activity,ATP binding,intracellular
ECs5038,Hypothetical protein ECs5038,,,
"rRNA methyltransferase 2, mitochondrial","RRNA methyltransferase 2, mitochondrial CELE_F45G2.9",methylation,transferase activity,mitochondrion
Twist2,twist-related protein 2,positive regulation of keratinocyte proliferation,protein binding,cytoplasm
hypothetical protein,CTL0358,,,
NADH-ubiquinone oxidoreductase subunit K,nuoK,oxidation-reduction process,quinone binding,membrane
GntR family transcriptional regulator,BN112_4107,"transcription, DNA-templated",DNA-binding transcription factor activity,
ABC transporter substrate-binding protein blr3630,blr3630,,,
BPSS0391,Hypothetical protein BPSS0391,"regulation of transcription, DNA-templated",,
putative methyltransferase,Putative methyltransferase ECIAI39_3762,DNA methylation,nucleic acid binding,
2400001O18Rik,Pcolce2,positive regulation of peptidase activity,extracellular matrix structural constituent,extracellular region
AMP-binding protein,AMP-binding protein TDE1742,metabolism,catalytic activity,membrane
CELE_F46B6.9,Hypothetical protein CELE_F46B6.9,,,membrane
MXAN_7492,MXAN_RS36150,,,
conjugal transfer protein TrbJ,trbJ,,,integral component of membrane
uncharacterized protein,CG33062-PA,biological process,molecular function,cellular component
aq_240,aq_240,metabolism,ATP binding,cell wall
aq_1498,Hypothetical protein aq_1498,nucleic acid phosphodiester bond hydrolysis,"hydrolase activity, acting on ester bonds",cytoplasm
hypothetical protein,BMAA1150,,,
LinJ31_V3.0200,LinJ31_V3.0200,,,nucleolus
ADH5,ADH5,NADH oxidation,oxidoreductase activity,cytoplasm
EgrG_001097800,expressed protein,,,
YHR213W-B,YHR213W-B,biological process,molecular function,cellular component
VF_A0601,VF_A0601,biosynthetic process,nucleotide binding,
hypothetical protein TTHA0192,Hypothetical protein TTHA0192,response to stress,,
Caur_2516,Caur_2516,,,integral component of membrane
MarR family transcriptional regulator,CBO2241,,,
MSMEG_1759,MSMEG_1759,,,
hypothetical protein,Hypothetical protein CD630_08980,,,
Tc00.1047053507787.120,"hypothetical protein, conserved",,,cytoplasm
hypothetical protein XCC0200,XCC0200,,,
fucose mutarotase-like,Fuom,monosaccharide metabolic process,monosaccharide binding,
LmxM.36.3910,LmxM36.3910,,,cytoplasm
glutaredoxin-like protein GRLA (grxC2) RP745,RP745,Electron transport chain,electron transfer activity,
grxD,Glutaredoxin 4 b1654,,,
UDP-glucose lipid carrier transferase,UDP-glucose lipid carrier transferase VF_0352,,transferase activity,integral component of membrane
H4c8,H4 clustered histone 4,"DNA-templated transcription, initiation",protein binding,nuclear chromosome
H4c4,IPR001951,,,
H4c11,Hist2h4,,,
H4c4,H4 clustered histone 4,,DNA binding,
signal peptide,RB4245,bacteriocin immunity,,membrane
hypothetical protein PSPTO_1668,hypothetical protein,biological process,molecular function,cellular component
TRAP family transcriptional regulator,CD630_31580,,,
Dmel_CG7496,PGRP-SD-PA,defense response to Gram-positive bacterium,peptidoglycan binding,extracellular region
SCE34.17,2-phospho-L-lactate transferase SCO3036,,LPPG:FO 2-phospho-L-lactate transferase activity,
"SRU_0857""","""DNA polymerase III subunit delta",,,
SM_b20914,Hypothetical protein SM_b20914,,,
