CT0057,CT0057,,transition metal ion binding,
Hypothetical protein ECUMN_2076,hypothetical protein,aminoacyl-tRNA metabolism involved in translational fidelity,aminoacyl-tRNA editing activity,
"Zwilch, kinetochore associated, homolog",zwilch kinetochore protein,cell division,molecular function,kinetochore
Rru_A2456,D-3-phosphoglycerate dehydrogenase,L-serine biosynthetic process,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",
PSPTO_1278,sensory box protein/response regulator PSPTO_1278,signal transduction by protein phosphorylation,phosphorelay sensor kinase activity,intracellular
Hypothetical protein THEYE_A0942,hypothetical protein THEYE_A0942,cell wall organization or biogenesis,catalytic activity,cell membrane
Psyr_4970,Psyr_4970,,catalytic activity,
lysozyme G-like 1,Lyg1,peptidoglycan catabolic process,"hydrolase activity, acting on glycosyl bonds",
Ferredoxin-dependent glutamate synthase Psyr_2276,Psyr_2276,glutamate biosynthetic process,"oxidoreductase activity, acting on the CH-NH2 group of donors",
AMED_7402,undecaprenyl-phosphate galactose phosphotransferase AMED_7402,,transferase activity,integral component of membrane
EAE_07170,EAE_07170,ATP biosynthetic process,ATP binding,cell membrane
blr3970,cell division protein blr3970,rRNA methylation,transferase activity,cytoplasm
ECIAI39_3059,primosome assembly protein PriA ECIAI39_3059,DNA duplex unwinding,hydrolase activity,primosome complex
BAS3873,hypothetical protein,,,
PNEJI1_003357-t26_1,PNEJI1_954,,,
BF3418,BF3418,,,
Riboflavin kinase / FAD synthase lmo0728,riboflavin kinase / FAD synthase,riboflavin biosynthetic process,riboflavin kinase activity,
AraC family transcriptional regulator ECs2403,AraC family transcriptional regulator,,,
BA_1837,BA_1837,,,
CP0218,hypothetical protein CP0218,,,
Protein secretion protein SM_b20699,SM_b20699,,,integral component of membrane
Cell division protein FtsA NRG857_00480,NRG857_00480,cell division,,Cell membrane
NADH dehydrogenase subunit M RP793,NADH dehydrogenase subunit M,ATP synthesis coupled electron transport,quinone binding,membrane
BN112_2741,BB253_2741,,amidase activity,
ECL_00665,ECL_00665,de novo,transferase activity,
calmodulin-like protein,LmxM.34.3890,,,axoneme
PIR protein,PY17X_0049200,,,
RNA polymerase sigma factor AMED_6375,RNA polymerase sigma factor,"regulation of DNA-templated transcription, initiation",DNA-binding transcription factor activity,
Replication protein CP0260,replication protein CP0260,,,
endo/exonuclease Mre11,30M24.385,interstrand cross-link repair,hydrolase activity,cell nucleus
LOW QUALITY PROTEIN: egl nine homolog 1,PHD2,response to hypoxia,L-ascorbic acid binding,cytoplasm
Mesci_5393,LysR family transcriptional regulator Mesci_5393,"regulation of transcription, DNA-templated",DNA binding,
LSEI_1293,phosphoglycerate mutase,,,
renin receptor,Atp6ap2,positive regulation of Wnt signaling pathway,signaling receptor activity,neuron projection
CBO0532,calcium-translocating P-type ATPase,calcium ion transport,nucleotide binding,membrane
Reductase BN112_3538,reductase BN112_3538,,,
PK12_4040c,PKH_145900,,nucleic acid binding,
gltX,glutamyl-tRNA synthetase,tRNA aminoacylation,aminoacyl-tRNA ligase activity,cytoplasm
Transmembrane inner ear,TMIE,sensory perception of sound,,membrane
upp,BC5315,nucleoside metabolic process,GTP binding,cytosol
Telomerase CAjal Body protein 1 homolog CELE_Y105E8A.8,tcab-1,,,
YPO2638,YPO2638,,,
THEYE_A1728,F420-non-reducing hydrogenase vhc iron-sulfur subunit D THEYE_A1728,oxidation-reduction process,oxidoreductase activity,
RSP_6098,RSP_6098,,,
Rv1304,ATP synthase subunit A Rv1304,ATP synthesis coupled proton transport,,Cell membrane
SSUBM407_1430,chorismate mutase type II protein SSUBM407_1430,chorismate metabolic process,,
STM4591,major fimbrial protein SthE,cell adhesion,,Pilus
50S ribosomal protein L27 PA4567,50S ribosomal protein L27 PA4567,protein biosynthesis,structural constituent of ribosome,ribosome
BL1286,aspC BL1286,biosynthetic process,transferase activity,
DNA repair protein RadC HMPREF0351_12182,radC,proteolysis,hydrolase activity,
hisQ,YPO2775,,,
STM0227,fabZ,lipid A biosynthetic process,3-hydroxyoctanoyl-acyl-carrier-protein dehydratase activity,cytoplasm
Cell division protein FtsZ CC_2540,cell division protein FtsZ CC_2540,division septum assembly,nucleotide binding,cell division site
MXF1_RS0125155,MXF1_RS0125155,,,
k23,k23,,,
Hypothetical protein PP_5619,PP_5619,,nucleic acid binding,
Biopolymer transport protein ExbB HP1339,biopolymer transport protein ExbB,protein import,,membrane
"WD domain, G-beta repeat, putative",LbrM20_V2.4100,,,cell nucleus
Sodium/proton antiporter protein CBU_1585,shaD,cation transport,monovalent cation:proton antiporter activity,membrane
Hypothetical protein Mesci_6344,hypothetical protein,,,
ZC328.5,hypothetical protein,,,
Glycosyl transferase family protein CT1882,CT1882,metabolism,transferase activity,
AMED_7244,AMED_7244,,,
unspecified product,PNEJI1_531,,,
glcT,BglG family transcription antiterminator BSU13880,"regulation of transcription, DNA-templated",RNA binding,
"leucine-rich repeat protein, putative",LRR1,,protein serine/threonine phosphatase inhibitor activity,protein phosphatase type 1 complex
regulated in COPD kinase,mitogen-activated protein kinase kinase kinase 19,signal transduction by protein phosphorylation,protein kinase activity,cytoplasm
ninein,Nin,centrosome-templated microtubule nucleation,calcium ion binding,centrosome
"Mucin-associated surface protein (MASP), subgroup S097",TcCLB.508289.9,,,cell surface
VPA0469,VPA0469,,,
Hypothetical protein RP068,hypothetical protein,transmembrane transport,porin activity,membrane
PSPTO_0583,PSPTO0583,biological process,molecular function,cellular component
SUF system FeS assembly ATPase SufC DVU1022,SUF system FeS assembly ATPase SufC DVU1022,transport,nucleotide binding,
fliL,flagellar basal body-associated protein FliL ECs2683,,,
Integrase HMPREF0351_12928,integrase HMPREF0351_12928,DNA integration,nucleic acid binding,
NGR_c22100,nuoC1,oxidation-reduction process,oxidoreductase activity,membrane
CA_C0058,CA_C0058,,,
KPHS_17160,putative DinI-like damage-inducible protein,,,
Transcriptional regulator NGR_c36080,transcriptional regulator NGR_c36080,,DNA binding,
pleckstrin y domain containing family A,EgG_000294450,intermembrane lipid transfer,intermembrane lipid transfer activity,cytoplasm
testis-specific Plus3 domain a,testis-specific Plus3 domain a,histone modification,DNA binding,Cdc73/Paf1 complex
ribonuclease    MSMEG_1658,ribonuclease MSMEG_1658,,,membrane
NGR_c18260,NGR_c18260,glycine betaine transport,nucleotide binding,membrane
MAB_0461,Hypothetical protein MAB_0461,,,
FP0190,hypothetical protein FP0190,,,
Methyl-accepting chemotaxis protein DVU2317,methyl-accepting chemotaxis protein,Signal transduction,signal transducer activity,membrane
uniprot:P10417,AW986256,positive regulation of cell growth,protease binding,membrane
CA_C3335,short-chain alcohol dehydrogenase CA_C3335,oxidation-reduction process,oxidoreductase activity,
Lipoprotein CD630_29070,lipoprotein,,,
potD2,polyamine transporter binding protein,polyamine transport,polyamine binding,periplasmic space
30S ribosomal protein S11 aq_073,aq_073,protein biosynthesis,structural constituent of ribosome,cytosolic small ribosomal subunit
CG12306-PB,CG12306 gene product from transcript CG12306-RA,phosphorylation,ATP binding,midbody
B9d1-PA,CG14870 gene product from transcript CG14870-RA,cell projection organization,,ciliary transition zone
HFARP,Angptl4,response to hypoxia,identical protein binding,extracellular
Protein arginine methyltransferase 5,protein arginine methyltransferase 5,,,
"Integrase, bacteriophage P4-type GSU0064","integrase, bacteriophage P4-type",DNA integration,DNA binding,
"""Aminoglycoside N6","-acetyltransferase Atu2294""",response to antibiotic,transferase activity,
zinc finger CCCH-type containing 11A-like,LOC441155,,metal ion binding,
Hypothetical protein XCC1862,XCC1862,RNA phosphodiester bond hydrolysis,magnesium ion binding,
Hypothetical protein Moth_2072,hypothetical protein,,,
pilD,MXAN_RS28015,proteolysis,peptidase activity,Cell membrane
"chromatin remodeling protein, putative",SNF2L,,ATP binding,
"hypothetical protein, conserved",TcCLB.510531.60,,,ciliary transition zone
Hypothetical protein BC1971,BC1971,,,
PP_2766,long-chain-fatty acid--CoA ligase-like protein,Metabolism,catalytic activity,
YGFZ,YGFZ,,folic acid binding,mitochondrion
udk,udk,phosphorylation,kinase activity,
Dtur_1597,phosphoglycerate mutase,metabolism,catalytic activity,
Zinc finger protein 106,SH3BP3,insulin receptor signaling pathway,metal ion binding,membrane
"hypothetical protein, conserved",LmjF.18.1340,,RNA binding,
TetR family transcriptional regulator PSPTO_1502,PSPTO_1502,"transcription, DNA-templated",DNA binding,
lmo2828,lmo2828,SOS response,,
YE3681,gcp,tRNA processing,metalloendopeptidase activity,cytoplasm
DVU3103,tolB protein,cell cycle,,periplasmic space
RB5992,RB5992,,,
heterochromatin protein 1,PVX_123682,,,cell nucleus
SM_b20724,hypothetical protein SM_b20724,,,outer membrane-bounded periplasmic space
Rv2000,hypothetical protein Rv2000,,oxidoreductase activity,cell wall
olfactory receptor gene Olr384,Olr384,response to stimulus,olfactory receptor activity,membrane
C09F12.2,CELE_C09F12.2,,,integral component of membrane
Hypothetical protein CA_C0732,hypothetical protein CA_C0732,,,membrane
Hypothetical protein Pro_0529,Pro_0529,,RNA binding,
Hypothetical protein BF2931,BF2931,,,integral component of membrane
"collagen, type V, alpha 3a",wu:fb54e07,collagen fibril organization,heparin binding,collagen
SPy_1203,SPy_1203,,,
LA_3973,tas,,,cytosol
Hypothetical protein VCA0403,hypothetical protein VCA0403,biological process,molecular function,membrane
CIMG_13114-t26_1,CIMG_13114,,,
RSP_3068,putative periplasmic protein RSP_3068,,,
slit3,slit homolog 3 (Drosophila),,,
serine/threonine-protein kinase SBK1-like,un-named sa1261,protein phosphorylation,protein kinase activity,cytoplasm
Formate dehydrogenase iron-sulfur subunit Cj1510c,Cj1510c,oxidation-reduction process,oxidoreductase activity,
CG14621 gene product from transcript CG14621-RD,uncharacterized protein,biological process,molecular function,Golgi apparatus
Hypothetical protein MXF1_RS0112160,hypothetical protein,,,
AMED_2231,AMED_2231,,,
DVU1150,hypothetical protein DVU1150,,,
Secreted effector protein YPCD1.31c,secreted effector protein YPCD1.31c,,,
lcrV,lcrV,,,
YPCD1.31c,YPCD1.31c,,,
lcrV,secreted effector protein,pathogenesis,,extracellular region
BMAA0087,hypothetical protein BMAA0087,,,membrane
PIG-B-PB,Dmel_CG12006,GPI anchor biosynthetic process,transferase activity,endoplasmic reticulum membrane
RB13257,oxidoreductase- hydrolase involved in aromatic ring cleavage,fatty acid catabolic process,hydrolase activity,
ydhJ,putative membrane fusion protein YdhJ b1644,,,
STY1905,ipk,,,
alpha-galactosidase B,alpha-N-acetylgalactosaminidase,biological process,molecular function,Lysosome
Competence/damage-inducible protein CinA Atu1442,cinA,,,
Hypothetical protein CPn1023,hypothetical protein,,,
Hypothetical protein MAB_2531c,MAB_2531c,,,
IPAS,bHLHe17,regulation of transcription from RNA polymerase II promoter,protein dimerization activity,mitochondrion
telomerase reverse transcriptase,tert,,,
SMa0383,hypothetical protein,,,membrane
VP0053,VP0053,,,
GATOR complex protein WDR24,WD repeat domain 24,cellular response to amino acid starvation,protein binding,lysosome
hypothetical protein,EgG_000974700,,,
"mitochondrial cardiolipin synthase, putative",CLS,,catalysis,
CC_0323,CC_0323,,,
Glycosyltransferase family 2 protein MXF1_RS0109010,glycosyltransferase family 2 protein,,,
Tc00.1047053511153.84,Tc00.1047053511153.84,,,mitochondrion
PF13_0012a,PF13_0012a,,,host cell
bromodomain-containing protein 3,BRD3,regulation of transcription from RNA polymerase II promoter,lysine-acetylated histone binding,cell nucleus
VP3015,hypothetical protein VP3015,,,
Amine N-MethylTransferase CELE_F42A10.3,CELE_F42A10.3,methylation,methyltransferase activity,cytoplasm
Smed_1241,DNA gyrase subunit A,DNA topological change,ATP binding,chromosome
O3K_23075,Aerobactin siderophore biosynthesis protein,siderophore biosynthetic process,siderophore transmembrane transporter activity,
uncharacterized protein,uncharacterized protein,,,membrane
MSMEG_6787,ribose 5-phosphate isomerase MSMEG_6787,carbohydrate metabolic process,isomerase activity,
THEYE_A1749,THEYE_A1749,,,
"Serpentine Receptor, class X CELE_C01G10.3",srx-78,,,membrane
Branched-chain amino acid ABC transporter permease AMED_1379,branched-chain amino acid ABC transporter permease,transmembrane transport,transmembrane transporter activity,cell membrane
HI0635,hemoglobin-binding protein,transport,,cell outer membrane
"hypothetical protein, conserved",TcCLB.508181.10,,,nucleoplasm
BN112_1244,ATP/GTP-binding protein,ribosome biogenesis,GTP binding,cytoplasm
Putative DNA binding protein FP1568,Putative DNA binding protein FP1568,,DNA binding,
RimK family alpha-L-glutamate ligase MXF1_RS0121370,MXF1_RS0121370,,,
dnaQ,DNA polymerase III subunit alpha BBPR_1375,DNA replication,nucleic acid binding,
PF10_0224,PF10_0224,microtubule-based movement,microtubule motor activity,dynein complex
gerQ,BA5641,,,
K28,KRT25D,biological process,molecular function,cytoplasm
PNEJI1_003404-t26_1,PNEJI1_3141,,,
"deoxyribose-phosphate aldolase, putative",LbrM.06.1050,posttranscriptional regulation of gene expression,,glycosome
MXF1_RS0131950,MXF1_RS0131950,,,
IPF-1,PDX1,"positive regulation of transcription, DNA-templated",protein heterodimerization activity,cytosol
bll5536,major facilitator superfamily transporter,transmembrane transport,,membrane
"dihydrodipicolinate synthase-like, mitochondrial",zgc:77082,Metabolism,catalytic activity,mitochondrion
Hypothetical protein AMED_6425,hypothetical protein AMED_6425,,,
Kruppel-like factor 12,Kruppel-like factor 3 (basic),,,
"hypothetical protein, conserved",LbrM34_V2.4360,,mRNA binding,nucleolus
Hypothetical protein L84477,ytaA,response to stress,,
CG7271,Dmel_CG7271,biological process,nucleic acid binding,cellular component
Calmodulin-dependent protein kinase CMK2 YOL016C,CMK2,regulation of cell cycle,protein kinase activity,cytoplasm
Hypothetical protein CELE_K02E7.4,CELE_K02E7.4,,,
SF2027,SF2027,,,
"Two-component system, response regulator NCgl1934",Cgl2009,phosphorelay signal transduction system,DNA binding,intracellular
ABC transporter ATP-binding protein bll6488,bll6488,,ATPase activity,
PF11_0215,PF3D7_1120800,,,integral component of membrane
miaA,FP1916,tRNA processing,transferase activity,
chpS,yjfB,,,
fliE,fliE,cilium or flagellum-dependent cell motility,structural molecule activity,bacterial-type flagellum basal body
Hypothetical protein SAOUHSC_00465,hypothetical protein,"regulation of transcription, DNA-templated",,
PNEJI1_002738-t26_1,PNEJI1_426,,,
Cell division activator CedA STY1792,cell division activator CedA STY1792,,,
Hypothetical protein BDGL_000906,hypothetical protein BDGL_000906,,,
Olfactory-specific 9 Dmel_CG18806,Olfactory-specific 9,sensory perception of smell,,cell nucleus
ECUMN_0921,ECUMN_0921,SOS response,nucleotide binding,cytoplasm
HUS1 checkpoint clamp component B,HUS1 checkpoint clamp component B,mitotic DNA replication checkpoint,molecular function,site of double-strand break
STY4617,phage tail protein STY4617,,,
LmxM25.1280,LmxM25.1280,,,cell nucleus
NGR_c26320,NGR_c26320,cell metabolism,oxidoreductase activity,
Tc00.1047053510329.80,Tc00.1047053510329.80,biological process,molecular function,cytoplasm
Hypothetical protein CELE_C03E10.1,C03E10.1,,,integral component of membrane
vomernasal 1 receptor Vom1r105,Vom1r105,signal transduction,signal transducer activity,cell membrane
Synaptotagmin-like 2a,sytl2a,exocytosis,calcium-dependent phospholipid binding,membrane
CBO1056,CLC_1108,,,
ABC transporter ATP-binding protein tlr0053,ABC transporter ATP-binding protein,,ATPase activity,
Psyr_4814,Psyr_4814,"regulation of transcription, DNA-templated",DNA-binding transcription factor activity,intracellular
Hypothetical protein Caur_1921,hypothetical protein Caur_1921,,,
Glyco_18 domain-containing protein CELE_R09D1.8,Glyco_18 domain-containing protein,carbohydrate metabolic process,chitinase activity,extracellular region
rpsN,30S ribosomal protein S14,protein biosynthesis,rRNA binding,intracellular
unspecified product,PNEJI1_001987,,,
Vomeronasal type-1 receptor 2-like,vomeronasal type-1 receptor 2-like,sensory perception of chemical stimulus,pheromone receptor activity,membrane
NGR_c01510,argD,arginine biosynthetic process,transferase activity,cytoplasm
YPO2263,pmi,,,
LinJ20_V3.0880,LinJ20_V3.0880,,,nucleolus
BMAA1890,BMAA1890,cellular amino acid metabolic process,"transferase activity, transferring alkyl or aryl (other than methyl) groups",
SF1908,insertion sequence element IS911 transposase InsN,,,
Pro_1709,Ribosomal protein L2 Pro_1709,protein biosynthesis,transferase activity,ribosome
Lipoprotein SCO4651,SCD82.22,,,membrane
L(+)-mandelate dehydrogenase BPSS1560,L(+)-mandelate dehydrogenase,oxidation-reduction process,FMN binding,
BT9727_4047,BT9727_4047,tRNA modification,transferase activity,
BT9727_1038,BT9727_1038,,,integral component of membrane
DR_1607,hypothetical protein DR_1607,,,
Nitrate reductase STM2260,nitrate reductase,negative regulation of protein transport,signal sequence binding,cytoplasm
beta ureidopropionase,EmuJ_000482700,nitrogen compound metabolic process,,
LmjF35.3660,LmjF35.3660,,,cytoplasm
Hypothetical protein LSL_0384,hypothetical protein LSL_0384,,,
K(+)/H(+) antiporter subunit KhtT BA_4994,BA4994,,,
Pro_1788,rbsK,phosphorylation,kinase activity,
Bfae_22920,"transcriptional regulator, ArsR family","regulation of transcription, DNA-templated",DNA-binding transcription factor activity,
nuoM,NADH dehydrogenase subunit M,ATP synthesis coupled electron transport,NADH dehydrogenase (ubiquinone) activity,integral component of membrane
SE1188,glucose-6-phosphate 1-dehydrogenase,glucose metabolic process,glucose-6-phosphate dehydrogenase activity,
Hypothetical protein RB10125,hypothetical protein RB10125,,,
SAG1883,hypothetical protein,,,
Hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2,cellular response to cAMP,voltage-gated potassium channel activity,membrane
YPR017C,DSS4,post-Golgi vesicle-mediated transport,zinc ion binding,cytosol
50S ribosomal protein L5 Mfl135,Mfl135,protein biosynthesis,tRNA binding,ribosome
Hypothetical protein CTL0290,hypothetical protein CTL0290,cellular protein modification process,biotin-acetyl-CoA-carboxylase ligase activity,
pepN,aminopeptidase,proteolysis,hydrolase activity,
NADH-dependent dehydratase PglD NGO0083,NADH-dependent dehydratase PglD NGO0083,,nucleotidyltransferase activity,membrane
RNA methyltransferase,RNA methyltransferase,RNA methylation,methyltransferase activity,
Acyl-CoA dehydrogenase PSPTO_3857,PSPTO3857,oxidation-reduction process,acyl-CoA dehydrogenase activity,integral component of membrane
"ATP-binding cassette, sub-family A (ABC1), member 13",AI956815,transmembrane transport,lipid transporter activity,integral component of membrane
BP1851,transcriptional regulator BP1851,"transcription, DNA-templated",DNA binding,
Response regulator DVU0933,DVU0933,phosphorelay signal transduction system,phosphorelay sensor kinase activity,intracellular
Glutamate-1-semialdehyde aminotransferase GSU0337,GSU0337,protoporphyrinogen IX biosynthetic process,isomerase activity,cytoplasm
GHMP kinase Taci_0066,GHMP kinase,phosphorylation,kinase activity,
Regulator of G-protein signaling rgs-5,Regulator of G protein Signaling,negative regulation of signal transduction,,cell membrane
"V-type proton ATPase subunit G, putative",PBANKA_133840,hydrogen ion transmembrane transport,"ATPase activity, coupled to transmembrane movement of substances",vacuolar proton-transporting V-type ATPase complex
hemG,hemG,,,
KVU_2510,hypothetical protein KVU_2510,,,
"-nucleotidase EF0062""","""5",nucleotide catabolic process,hydrolase activity,membrane
Hypothetical protein spr0559,spr0559,,,integral component of membrane
Two-component system sensor histidine kinase BT_2166,two-component system sensor histidine kinase,phosphorelay signal transduction system,kinase activity,membrane
blr0671,blr0671 blr0671,,,
FTT_0403,def1,protein biosynthesis,hydrolase activity,
2-isopropylmalate synthase BBPR_1744,2-isopropylmalate synthase,cellular amino acid biosynthetic process,"transferase activity, transferring acyl groups",
uncharacterized protein,uncharacterized protein,,,
VPA1377,hypothetical protein VPA1377,,,integral component of membrane
Dtur_0936,ABC transporter ATP-binding protein,branched-chain amino acid transport,ATPase activity,
NMB0650,NMB0650,,,
MXAN_RS30560,MXAN_RS30560,,transferase activity,
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase CT1601","2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",isoprenoid biosynthetic process,lyase activity,
Phospholipid N-methyltransferase blr0681,phospholipid N-methyltransferase blr0681,methylation,transferase activity,
"beta(1,6)-N-acetylglucosaminyltransferase V","mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B",protein N-linked glycosylation,manganese ion binding,integral component of membrane
MXAN_RS05465,MXAN_RS05465,,,membrane
Hypothetical protein CELE_D1069.1,CELE_D1069.1,,,integral component of membrane
VPA0472,long-chain fatty acid transport protein,,,
23S rRNA methyltransferase J O3K_03045,23S rRNA methyltransferase J O3K_03045,RNA methylation,"-O-)-methyltransferase activity"",",cytoplasm
NGR_b12970,mercuric reductase NGR_b12970,Electron transport chain,nucleotide binding,
hypothetical protein,hypothetical protein,,,
HMPREF0351_10762,integral membrane protein,,,integral component of membrane
BT9727_4473,permease; multidrug resistance protein BT9727_4473,transmembrane transport,,membrane
KRT16,CK16,keratinization,protein binding,cell nucleus
Atu2399,hypothetical protein Atu2399,oxidation-reduction process,peroxiredoxin activity,
Thioredoxin MXF1_RS0134140,thioredoxin,,,
hypothetical protein,CELE_F32H2.10,,,
YE2917,UDP-galactose-4-epimerase YE2917,galactose metabolic process,UDP-glucose 4-epimerase activity,
VIR protein,PVP01_1470800,,,
"Tolerance to group A colicins, single-stranded DNA filamentous phage, required for OM integrity BDGL_002025","tolerance to group A colicins, single-stranded DNA filamentous phage, required for OM integrity",bacteriocin transport,,integral component of membrane
tll1537,tll1537,proteolysis,peptidase activity,integral component of membrane
PC302005.00.0,MG1,microtubule-based movement,ATP binding,dynein complex
DNA topoisomerase CD630_24040,DNA topoisomerase,DNA topological change,DNA binding,
SMc00430,SMc00430,,catalytic activity,
WW domain binding protein 2,EgG_000689500,,,
KPHS_23460,DeoR transcriptional regulator,"regulation of transcription, DNA-templated",DNA binding,intracellular
"RAB28, member RAS oncogene family",AW496496,Rab protein signal transduction,GDP binding,ciliary basal body
LA_0156,hypothetical protein,,,
DNA-binding transcriptional activator ECUMN_4435,ECUMN_4435,rhamnose metabolic process,sequence-specific DNA binding,cytoplasm
Monovalent cation/H+ antiporter subunit E SAOUHSC_00885,SAOUHSC_00885,ion transport,cation transmembrane transporter activity,cell membrane
EVI2A,EVI-2A,signal transduction,transmembrane signaling receptor activity,membrane
PNEJI1_002191-t26_1,PNEJI1_439,,,
MSMEG_2299,ribonucleotide-diphosphate reductase subunit alpha,metabolism,catalytic activity,
Sulfate permease VP2513,sulfate permease,transmembrane transport,secondary active sulfate transmembrane transporter activity,membrane
hypothetical protein,hypothetical protein,protein secretion by the type VI secretion system,,type VI protein secretion system complex
Phosphatidate cytidylyltransferase AHA_1178,AHA_1178,CDP-diacylglycerol biosynthetic process,phosphatidate cytidylyltransferase activity,integral component of membrane
hemaglobin zeta,AI450015,negative regulation of transcription from RNA polymerase II promoter,organic acid binding,hemoglobin complex
Hypothetical protein MSMEG_1212,hypothetical protein,,,
RB3127,hypothetical protein,,,
MSMEG_5289,MSMEG_5289,,,
Chaperonin GroEL BDGL_002105,BDGL_002105,protein folding,nucleotide binding,cytoplasm
LSEI_1806,nicotinate phosphoribosyltransferase LSEI_1806,nicotinate nucleotide salvage,nicotinate phosphoribosyltransferase activity,
Hypothetical protein SMa0631,SMa0631,,,integral component of membrane
BBPR_1021,Sodium/dicarboxylate symporter family protein,transmembrane transport,symporter activity,membrane
acpD,SF1803,,,
SRU_2362,hypothetical protein SRU_2362,,,
RB5825,RB5825,,carboxymethylenebutenolidase activity,
Hypothetical protein MXF1_RS0133810,hypothetical protein,,,
moaC,molybdenum cofactor biosynthesis protein C STM0804,Mo-molybdopterin cofactor biosynthetic process,cyclic pyranopterin monophosphate synthase activity,
LmxM15.0720,LmxM.15.0720,,,mitochondrion
KPHS_22170,DNA-binding transcriptional regulator TyrR KPHS_22170,"transcription, DNA-templated",DNA binding,
3-phosphoserine/phosphohydroxythreonine aminotransferase STY0977,STY0977,,,
AMED_3222,ArsR family transcriptional regulator AMED_3222,"regulation of transcription, DNA-templated",DNA-binding transcription factor activity,
Sulfite reductase subunit beta ECs3618,sulfite reductase subunit beta ECs3618,,,
SMa1853,hypothetical protein,,N-acetyltransferase activity,
4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase BN112_0978,BN112_0978,terpenoid biosynthetic process,oxidoreductase activity,
Hypothetical protein BA_2569,BA_2569,,,
Glycosyl transferase family protein BT9727_1469,glycosyl transferase family protein BT9727_1469,,transferase activity,
VP2575,VP2575,,,integral component of membrane
NMB0543,L-lactate permease,hydrogen ion transmembrane transport,lactate transmembrane transporter activity,cell membrane
Flavodoxin YPO1039,YPO1039,,,
periplasmic glucan biosynthesis protein,mdoH,glucan biosynthetic process,"transferase activity, transferring glycosyl groups",cell membrane
Regulatory protein CBU_1053,CBU_1053,regulation of DNA repair,molecular function,cytoplasm
Y54E5A.2,CELE_Y54E5A.2,,,membrane
N-terminal EF-hand calcium-binding protein 1,N-terminal EF-hand calcium binding protein 1,regulation of amyloid precursor protein biosynthetic process,calcium ion binding,cytoplasm
"ELF1 homolog, elongation factor 1",RGD1309855,"transcription, DNA-templated",metal ion binding,transcription elongation factor complex
xylB,sugar kinase CA_C1344,carbohydrate metabolic process,"phosphotransferase activity, alcohol group as acceptor",
LmxM03.0750,LmxM03.0750,,,cytoplasm
gll3157,hypothetical protein,cellular oxidant detoxification,antioxidant activity,
ciaH,sensor histidine kinase,signal transduction by protein phosphorylation,ATP binding,integral component of membrane
Citrate-sodium symport FN1375,citrate-sodium symport FN1375,organic anion transport,symporter activity,Cell membrane
ATP synthase subunit epsilon LSL_0601,ATP synthase subunit epsilon,ATP synthesis coupled proton transport,ATP binding,membrane
PBANKA_041180,PBANKA_0411800,intracellular protein transport,,membrane
Alpha-L-arabinofuranosidase BT_0348,alpha-L-arabinofuranosidase,L-arabinose metabolic process,alpha-L-arabinofuranosidase activity,
Molecular chaperone GroEL bll2059,groEL,de novo,protein binding involved in protein folding,cytoplasm
KDP operon transcriptional regulatory protein KdpE KPHS_15460,KDP operon transcriptional regulatory protein KdpE,"regulation of transcription, DNA-templated",DNA binding,intracellular
"Scaffold protein for Fe-S assembly, SufA FP2394","Scaffold protein for Fe-S assembly, SufA FP2394",protein maturation by iron-sulfur cluster transfer,iron-sulfur cluster binding,
Hypothetical protein BF3868,BF3868,,,integral component of membrane
YE0384,rnr,RNA metabolic process,nucleic acid binding,cytoplasm
Probable TonB-dependent outer membrane receptor precursor FP0357,Probable TonB-dependent outer membrane receptor precursor,transport,,membrane
PACAP-R3,Vipr2,signal transduction,vasoactive intestinal polypeptide receptor activity,cell membrane
Putative phage tail protein KPHS_p100580,KPHS_p100580,,,
Hypothetical protein CC_3628,CC_3628,,,
"Plasmodium exported protein, unknown function",PF3D7_0220200,,,host cell
irld-27,CELE_F14D2.17,,,
QM-like protein,Tb09.211.0340,,,
Autolysin; amidase SMU_704c,autolysin; amidase,peptidoglycan catabolic process,N-acetylmuramoyl-L-alanine amidase activity,membrane
speD,S-adenosylmethionine decarboxylase,polyamine biosynthetic process,adenosylmethionine decarboxylase activity,
b3715,b3715,,,
DNA adenine methylase AHA_3186,DNA adenine methylase,DNA methylation on adenine,nucleic acid binding,
MSMEG_6208,MSMEG_6208,acyl-CoA metabolic process,acyl-CoA hydrolase activity,
tumor necrosis factor receptor superfamily member 14,ATAR,regulation of apoptotic process,cytokine binding,membrane
tnpA,transposase,,,
Single-pass membrane protein with coiled-coil domains 1,single-pass membrane protein with coiled-coil domains 1,,,integral component of membrane
AMED_9226,AMED_9226,,helicase activity,
GSU1590,phosphoesterase GSU1590,biological process,molecular function,
mgtE-1,mgtE-1,cation transmembrane transport,magnesium ion transmembrane transporter activity,integral component of membrane
tsf,protein translation elongation factor Ts,protein biosynthesis,translation elongation factor activity,cytoplasm
unspecified product,PNEJI1_3451,,,
