"hypothetical protein, conserved",LmjF.22.1400,,,cytoplasm
Dtur_1611,hypothetical protein Dtur_1611,queuosine biosynthetic process,"4 iron, 4 sulfur cluster binding",
rluD2,lp_2221,RNA modification,isomerase activity,
"secreted endo-1,4-beta-xylanase",BSU18840,metabolism,"hydrolase activity, hydrolyzing O-glycosyl compounds",membrane
MXAN_RS18500,sensor histidine kinase MXAN_RS18500,signal transduction,transferase activity,intracellular
BT_4533,hypothetical protein,,,
Amino-acid ABC transporter permease YE2515,amino-acid ABC transporter permease YE2515,nitrogen compound transport,transmembrane transporter activity,integral component of membrane
Hypothetical protein CC_0271,hypothetical protein CC_0271,,,
Branched chain amino acid ABC transporter LSL_1645,branched chain amino acid ABC transporter,,,integral component of membrane
ABC transporter EAE_20655,EAE_20655,peptide transport,ATP binding,
Phosphopantothenoylcysteine decarboxylase LA_3936,LA_3936,Metabolism,catalytic activity,
KPHS_19520,dihydroorotase KPHS_19520,pyrimidine nucleobase biosynthetic process,hydrolase activity,
prtM1,peptidyl-prolyl isomerase lp_1452,protein peptidyl-prolyl isomerization,peptidyl-prolyl cis-trans isomerase activity,cell membrane
tetraspanin,EgG_000355500,,,integral component of membrane
Bacteriophage protein Gp49 BPSS0396,bacteriophage protein Gp49 BPSS0396,,,
"DnaJ chaperone protein, putative",TcCLB.508661.30,protein folding,unfolded protein binding,cellular component
ST3Gal III,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3",protein glycosylation,"N-acetyllactosaminide alpha-2,3-sialyltransferase activity",extracellular region
Type 11 methyltransferase Smed_2116,type 11 methyltransferase Smed_2116,Metabolism,DNA-binding transcription factor activity,
Keratin-associated protein 18-8,keratin associated protein 10-8,keratinization,protein binding,intermediate filament
YE3472A,arsD,"negative regulation of transcription, DNA-templated",DNA binding,
PIR protein,PY17X_0400003,,,
EAE_23695,EAE_23695,,,
Segregation and condensation protein A NGR_c13680,segregation and condensation protein A NGR_c13680,cell division,,cytoplasm
Ecotin NRG857_11210,ecotin,negative regulation of peptidase activity,serine-type endopeptidase inhibitor activity,periplasmic space
serpentine receptor SR25,MAL7P1.64,response to stress,,cell membrane
LinJ36_V3.3430,LinJ.36.3430,,,cytoplasm
PNEJI1_002550-t26_1,PNEJI1_746,,,
cscA,sucrose hydrolase,carbohydrate metabolic process,hydrolase activity,
"proteasome (prosome, macropain) subunit, alpha type 2",proteasome subunit alpha 2,proteolysis,peptidase activity,nucleoplasm
Two pore potassium channel protein sup 9,EgrG_000442100,ion transport,potassium channel activity,membrane
Hypothetical protein LSEI_2058,hypothetical protein LSEI_2058,,,
Hypothetical protein BN112_3709,hypothetical protein BN112_3709,,,
rpsI,STM3344,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",RNA binding,ribosome
FN1976,4-amino-4-deoxychorismate lyase FN1976,cell wall organization,lytic endotransglycosylase activity,integral component of membrane
ABC transporter ATP-binding protein NGR_b13110,ABC transporter ATP-binding protein NGR_b13110,transmembrane transport,nucleotide binding,ATP-binding cassette (ABC) transporter complex
Serine transporter BT9727_3177,serine transporter BT9727_3177,amino acid transmembrane transport,,membrane
hypothetical protein,EgrG_001049600,,,
Short-chain dehydrogenase/reductase SDR Mesci_2282,short-chain dehydrogenase/reductase SDR,oxidation-reduction process,oxidoreductase activity,
triose phosphate transporter,TPT,glucose import,triose-phosphate:phosphate antiporter activity,apicoplast
LGP2 variant 2,DEXH (Asp-Glu-X-His) box polypeptide 58,,hydrolase activity,
F09G2.1,hypothetical protein,,,
Two-component response regulator SE0427,two-component response regulator,"regulation of transcription, DNA-templated",DNA binding,cytoplasm
Hypothetical protein BN112_2875,BB253_2875,metabolism,catalytic activity,
GTP-binding protein-like protein,LinJ.26.1350,,,
Rru_A0278,XRE family transcriptional regulator,,DNA binding,
Glutamate 5-kinase PSPTO_0800,PSPTO_0800,phosphorylation,glutamate 5-kinase activity,cytoplasm
lpg1599,lpg1599,,,
MXAN_5244,MXAN_5244,,,integral component of membrane
PF10_0215,PF10_0215,,,integral component of membrane
Hypothetical protein KPHS_02920,hypothetical protein,response to stress,,cytoplasm
cysB,b1275,,,
YPO3698,treR,,,
Magnesium chelatase subunit H gvip363,magnesium chelatase subunit H gvip363,chlorophyll biosynthetic process,magnesium chelatase activity,
phoU,phoU,phosphate ion transport,,cytoplasm
Rv3298c,esterase LpqC,protein depalmitoylation,hydrolase activity,extracellular region
MSMEG_5175,NAD-dependent deacetylase MSMEG_5175,double-strand break repair via nonhomologous end joining,metal ion binding,cytoplasm
BBPR_1216,pyridoxine kinase BBPR_1216,phosphorylation,pyridoxal kinase activity,
LSEI_1915,hypothetical protein,,,
Hypothetical protein BL1470,BL1470,,,
BMA1414,phosphate starvation-inducible protein,,,
long-chain-fatty-acid--CoA ligase,BB144259,long-chain fatty acid transport,ligase activity,endoplasmic reticulum
cholecystokinin,Cck,negative regulation of appetite,peptide hormone receptor binding,axon
PVX_090085,PVP01_0529300,,kinase activity,
Transcriptional regulator Bfae_30720,Bfae_30720,"regulation of transcription, DNA-templated",DNA binding,
Hypothetical protein CD630_22240,hypothetical protein CD630_22240,,,
LmxM08_29.2570,LmxM.08.29.2570,,,cytoplasm
Cupin domain-containing protein MXAN_RS25760,MXAN_5309,,,
leucine-rich repeat-containing protein 4B,sc:d0383,negative regulation of JAK-STAT cascade,protein kinase inhibitor activity,membrane
hisG,ATP phosphoribosyltransferase catalytic subunit,histidine biosynthetic process,transferase activity,cytoplasm
NMB0561,NMB0561,protein folding,chaperone binding,cytoplasm
"heat shock protein DNAJ, putative",TcCLB.510165.10,protein folding,unfolded protein binding,nucleoplasm
SF1836,fnr,,,
HP1134,ATP synthase subunit alpha,electron transport chain,adenyl ribonucleotide binding,cell membrane
YPO3906,YPO3906,,,
Acetaldehyde dehydrogenase (acetylating) AHA_1333,acetaldehyde dehydrogenase (acetylating) AHA_1333,metabolism,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",
Smed_1125,Smed_1125,,,
ribonuclease P protein component,rnpA BL0642a,"RNA phosphodiester bond hydrolysis, endonucleolytic",endonuclease activity,
EAE_23300,EAE_23300,Cobalamin biosynthesis,"-phosphate synthase activity"", ""cobalamin 5",Cell membrane
Smed_1216,metallophosphoesterase Smed_1216,metabolism,hydrolase activity,
TonB-dependent receptor SO_2469,SO_2469,transport,molecular function,membrane
Smed_2284,ECF subfamily RNA polymerase sigma-24 factor Smed_2284,"DNA-templated transcription, initiation",DNA binding,
RP604,RP604,metabolism,nucleotide binding,
neuronal protein,Prune2,polyphosphate catabolic process,exopolyphosphatase activity,cytoplasm
Lipopolysaccharide binding protein,BPIFD2,cellular defense response,lipopeptide binding,cell surface
Transposase spr0041,transposase,,,
BMA0941,flavodoxin BMA0941,oxidation-reduction process,FMN binding,
Phospholipid-binding protein NCgl1466,phospholipid-binding protein NCgl1466,,,
YE1177,conjugal transfer protein YE1177,protein secretion by the type IV secretion system,,membrane
BDGL_000813,malonate transporter subunit MadL,,,integral component of membrane
HMPREF0351_12006,hypothetical protein,,,
LOC100911402,LOC100911402,Cellular differentiation,,integral component of membrane
sodium-dependent glutamate/aspartate transporter 2,Eaat2,L-glutamate import across plasma membrane,metal ion binding,Synapse
SF3545,hdeD,,,
Hypothetical protein Rv1111c,hypothetical protein,,,integral component of membrane
MXAN_RS30450,MXAN_6283,,catalytic activity,
BDGL_002254,putative bifunctional protein BDGL_002254,oxidation-reduction process,FMN binding,membrane
Telomerase associated protein 1,Tlp1,RNA splicing,RNA binding,catalytic step 2 spliceosome
dapD,spr1907,lysine biosynthetic process via diaminopimelate,tetrahydrodipicolinate N-acetyltransferase activity,
LA_2772,cGMP-specific phosphodiesterase LA_2772,,,
ygjE,putative tartrate:succinate antiporter ECUMN_3546,sodium ion transport,transporter activity,integral component of membrane
hypothetical protein,bsr4258,,,membrane
RND1,Rho family GTPase 1,negative regulation of cell adhesion,protein binding,intracellular
UTP--glucose-1-phosphate uridylyltransferase subunit GalF ECIAI39_0973,ECIAI39_0973,regulation of catalytic activity,enzyme regulator activity,
Tc00.1047053511089.30,TcCLB.511089.30,,,cell surface
Mannose-1-phosphate guanylyltransferase gll2183,gll2183,lipid A biosynthetic process,N-acyltransferase activity,
Keto-acid formate acetyltransferase YE0339,YE0339,metabolism,catalytic activity,cytoplasm
n alpha acetyltransferase 35 natc auxiliary,EgG_000117400,N-terminal peptidyl-methionine acetylation,transferase activity,NatC complex
somatomedin,Igf1,regulation of receptor activity,insulin receptor binding,neuronal cell body
BN112_1158,BN112_1158,transmembrane transport,transmembrane transporter activity,membrane
AHA_0129,DNA-3-methyladenine glycosylase I AHA_0129,metabolism,catalytic activity,
"ubiquitin/ribosomal protein S27a, putative",LmjF36.0600,,,cytoplasm
Smed_0452,Smed_0452,metabolism,catalytic activity,
HMPREF0351_11259,HMPREF0351_11259,,,
HI0440,penicillin-binding protein 1A,response to antibiotic,penicillin binding,cell membrane
FN0151,3-oxoacyl-ACP synthase,metabolism,"transferase activity, transferring acyl groups other than amino-acyl groups",cytosol
Putative autoinducer synthesis protein Smed_5375,putative autoinducer synthesis protein,quorum sensing,transferase activity,
DNA primase small subunit,EgG_001186000,"DNA replication, synthesis of RNA primer",", ""DNA-directed 5",
RRNA small subunit methyltransferase E CD630_24490,rRNA small subunit methyltransferase E,methylation,methyltransferase activity,cytoplasm
Y71H2B.2,RNA_GG_bind domain-containing protein,snRNA export from nucleus,,cell nucleus
Glutamate-1-semialdehyde aminotransferase BC4468,glutamate-1-semialdehyde aminotransferase,tetrapyrrole biosynthetic process,isomerase activity,cytoplasm
PTS system mannose-specific transporter subunit IIAB YPO1758,PTS system mannose-specific transporter subunit IIAB YPO1758,,,
BMA0837,BMA0837,,,
Histidine ABC transporter ATP-binding protein PSPTO_1830,histidine ABC transporter ATP-binding protein PSPTO_1830,L-histidine transmembrane transport,nucleotide binding,
ZC262.5,"Putative ATP synthase subunit epsilon, mitochondrial",ion transport,"proton-transporting ATP synthase activity, rotational mechanism",mitochondrion
Bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase Rv3356c,Rv3356c,methionine biosynthetic process,oxidoreductase activity,
Mesci_5922,type II secretion system F domain,,,integral component of membrane
MSMEG_5343,hypothetical protein MSMEG_5343,,,
Tc00.1047053503473.20,Tc00.1047053503473.20,,,mitochondrion
Lmo0788 lmo0788,lmo0788,,,
N-succinyldiaminopimelate aminotransferase BL1564,BL1564,biosynthetic process,transaminase activity,
Psyr_3769,TonB-dependent siderophore receptor,signal transduction,iron ion binding,membrane
lgt,lgt,lipoprotein biosynthetic process,"transferase activity, transferring glycosyl groups",cell membrane
HMPREF0351_12027,HMPREF0351_12027,cell cycle,ATP binding,membrane
SPy_1813,SPy_1813,,,
MAB_3897c,hypothetical protein MAB_3897c,,,
bll0954,bll0954,,,outer membrane-bounded periplasmic space
Hypothetical protein DR_2012,hypothetical protein,metabolism,"transferase activity, transferring acyl groups other than amino-acyl groups",integral component of membrane
RBSA,ribose ABC transporter - ATP-binding subunit PP_2455,monosaccharide transport,hydrolase activity,
Transmembrane protein 115,Tmem115,protein glycosylation,molecular function,Golgi transport complex
"RAB37, member RAS oncogene family","RAB37, member RAS oncogene family",protein transport,nucleotide binding,cell membrane
tlr0097,30S ribosomal protein S5,protein biosynthesis,structural constituent of ribosome,ribosome
uncharacterized protein,uncharacterized protein,hemolymph coagulation,protein homodimerization activity,extracellular region
Hypothetical protein O3K_11810,hypothetical protein O3K_11810,,,
"hypothetical protein, conserved",TcCLB.507009.20,,,glycosome
O3K_04395,O3K_04395,,,
blr0249,blr0249 blr0249,,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",
si:ch73-36p18.1,si:ch73-36p18.1,negative regulation of chromatin silencing,double-stranded DNA binding,cell nucleus
Malonyl-CoA synthetase BN117_1591,malonyl-CoA synthetase,metabolism,catalytic activity,
BA_5159,BA_5159,,,
YHR138C,hypothetical protein,negative regulation of endopeptidase activity,endopeptidase inhibitor activity,fungal-type vacuole
MXAN_RS16700,hypothetical protein MXAN_RS16700,,,
ssl,DNA/RNA helicase LSL_1013,,DNA binding,
PP_0510,trx-1,oxidation-reduction process,protein disulfide oxidoreductase activity,
Chondroitin proteoglycan 4,Chondroitin proteoglycan 4,,,
"Serpentine Receptor, class U CELE_C28C12.13",sru-7,,,membrane
Hypothetical protein Caur_3810,hypothetical protein,,,integral component of membrane
Dync1i1,Dncic1,microtubule-based movement,"ATP-dependent microtubule motor activity, plus-end-directed",spindle pole
TM0676,motility protein A TM0676,bacterial-type flagellum-dependent swarming motility,,cell membrane
SM_b20480,transcriptional regulator,"transcription, DNA-templated",DNA-binding transcription factor activity,
HMPREF0421_20857,ruvA,SOS response,hydrolase activity,Holliday junction helicase complex
Pth2r,Pthr2,signal transduction,peptide hormone binding,integral component of membrane
PA5522,PA5522,glutamine biosynthetic process,transcription factor binding,
MSMEG_4368,"regulatory protein, FmdB family protein MSMEG_4368",,,
adseverin,AW545522,actin filament severing,calcium ion binding,cell membrane
Caur_2738,hypothetical protein Caur_2738,,,
CT_523,50S ribosomal protein L22 CT_523,protein biosynthesis,rRNA binding,ribosome
Cytochrome 0 ubiquinol oxidase BN117_3582,cytochrome 0 ubiquinol oxidase BN117_3582,electron transport coupled proton transport,cytochrome o ubiquinol oxidase activity,integral component of membrane
Taci_0415,molybdopterin dehydrogenase FAD-binding protein Taci_0415,oxidation-reduction process,"oxidoreductase activity, acting on CH-OH group of donors",
Spindle assembly abnormal 4,CENPJ,posttranscriptional regulation of gene expression,,
Hypothetical protein VP1705,hypothetical protein VP1705,,,
Mesci_0427,Mesci_0427,Metabolism,catalytic activity,
gidB,glucose inhibited division protein B BN117_0002,rRNA (guanine-N7)-methylation,methyltransferase activity,cytoplasm
oppB,CBU_1859,peptide transport,transmembrane transporter activity,Cell membrane
ABC-type multidrug transporter permease Bfae_30630,ABC-type multidrug transporter permease Bfae_30630,,,membrane
L45003,L45003,,N-acetyltransferase activity,
Tc00.1047053507023.160,Tc00.1047053507023.160,,,cortical microtubule plus-end
NADPH-quinone reductase (modulator of drug activity B) LSEI_0691,LSEI_0691,,,
Transposase SSUBM407_0750,transposase,DNA integration,nucleic acid binding,
"hypothetical protein, conserved",LmjF12.0650,,,cytoplasm
Transcriptional regulator EF2630,EF2630,"regulation of transcription, DNA-templated",DNA binding,intracellular
FP1505,hypothetical protein FP1505,protein phosphorylation,protein kinase activity,
KPHS_21940,KPHS_21940,oxidation-reduction process,enoyl-acyl-carrier-protein reductase activity,
comM,competence regulated gene,,,membrane
Hypothetical protein BN112_2058,BN112_2058,metabolism,carbon-sulfur lyase activity,
AMED_7966,hypothetical protein,,,
Ubiquitin C-terminal hydrolase L5,UCH37,lateral ventricle development,RNA binding,cytosol
"Serpentine Receptor, class W CELE_F49A5.8","Serpentine Receptor, class W",G-protein coupled receptor signaling pathway,G-protein coupled peptide receptor activity,membrane
50S ribosomal protein L1 BMA2644,rplA,regulation of translation,tRNA binding,large ribosomal subunit
glr1096,serine/threonine protein kinase glr1096,protein phosphorylation,kinase activity,
Eml3,Eml3,microtubule cytoskeleton organization,microtubule binding,mitotic spindle
b1946,flagellar motor switching and energizing component,,,
Hypothetical protein BN112_0927,BN112_0927,Metabolism,catalytic activity,
Hypothetical protein PP_0148,PP_0148,Metabolism,carbon-sulfur lyase activity,
Two-component response regulator BC2864,two-component response regulator BC2864,"positive regulation of transcription, DNA-templated",phosphorelay response regulator activity,protein-DNA complex
BA_3791,hypothetical protein,,,
CG14448,Dmel_CG14448,,,
"Mucin-associated surface protein (MASP), subgroup S043",Tc00.1047053506801.40,,,cell surface
"C-type lectin domain family 1, member B","C-type lectin domain family 1, member B",platelet formation,transmembrane signaling receptor activity,integral component of membrane
PNEJI1_001444-t26_1,PNEJI1_600,,,
Autoinducer-2 (AI-2) modifying protein LsrG YPO0407,YPO0407,,,
Autoinducer-2 (AI-2) modifying protein LsrG YPO0407,YPO0407,,,
YPO0407,autoinducer-2 (AI-2) modifying protein LsrG,,,
autoinducer-2 (AI-2) modifying protein LsrG    YPO0407,autoinducer-2 (AI-2) modifying protein LsrG YPO0407,,,
PSPTO_3409,"ATP-dependent Clp protease, proteolytic subunit ClpP",proteolysis,peptidase activity,
"cardiolipin synthetase, putative",Tc00.1047053506631.20,mitochondrial respiratory chain complex IV assembly,cardiolipin synthase activity,membrane
H+/Na+:nitrogen-donor aminoacid symporter BSU_18120,alsT,ion transport,alanine:sodium symporter activity,cell membrane
elongation factor 2,Eef2,positive regulation of translation,translation elongation factor activity,synapse
Enoyl-CoA hydratase/isomerase BN117_4084,BPP5_4084,Metabolism,catalytic activity,
BN117_0355,scoB,Metabolism,transferase activity,
THAP domain containing 4,2010320B01Rik,biological process,heme binding,cellular component
Gamma-glutamyl kinase RB12013,gamma-glutamyl kinase,cellular amino acid biosynthetic process,glutamate 5-kinase activity,cytosol
"cdc2-related kinase 2, putative",CRK2,protein phosphorylation,ATP binding,mitochondrion
b1253,acyl-CoA thioesterase,,,
Arginine and ornithine binding protein AHA_1685,AHA_1685,ionotropic glutamate receptor signaling pathway,ionotropic glutamate receptor activity,outer membrane-bounded periplasmic space
Glycogen debranching protein EAE_05390,glycogen debranching protein EAE_05390,Metabolism,"hydrolase activity, hydrolyzing O-glycosyl compounds",
BN117_2064,"N-succinyl-L,L-diaminopimelate aminotransferase BN117_2064",lysine biosynthetic process via diaminopimelate,catalytic activity,
Hypothetical protein KPHS_13990,hypothetical protein,,,integral component of membrane
Hypothetical protein SCO0845,SCF43A.35c,,,
50S ribosomal protein L27 SAOUHSC_01755,SAOUHSC_01755,protein biosynthesis,structural constituent of ribosome,cytosolic large ribosomal subunit
Oxidoreductase SCO1337,SCO1337,oxidation-reduction process,oxidoreductase activity,
Hypothetical protein Atu5455,Atu5455,,,
Tetratricopeptide repeat protein MXF1_RS0112785,tetratricopeptide repeat protein,,,
23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN TDE2074,TDE2074,rRNA processing,rRNA binding,cytoplasm
Membrane protein HP0486,membrane protein,,,
L45351,L45351,,,membrane
pi302,pi302,,,membrane
Hypothetical protein BMAA0262,hypothetical protein BMAA0262,,,
PF08_0005,SIAP-2,,,host cell cytosol
PK9_2040c,RPF1,ribosomal large subunit assembly,,"preribosome, large subunit precursor"
U32 family peptidase BT9727_4114,U32 family peptidase BT9727_4114,proteolysis,peptidase activity,
Putative transcriptional regulator EAE_17415,EAE_17415,,DNA binding,
Hypothetical protein AMED_0811,AMED_0811,,,
protein-tyrosine sulfotransferase 1,protein-tyrosine sulfotransferase 1,peptidyl-tyrosine sulfation,protein-tyrosine sulfotransferase activity,Golgi membrane
Nitrate/sulfonate/bicarbonate ABC transporter substrate-binding protein KVU_1135,nitrate/sulfonate/bicarbonate ABC transporter substrate-binding protein KVU_1135,thiamine biosynthetic process,,
ATP-binding protein MXAN_RS21900,ATP-binding protein MXAN_RS21900,,ATP binding,
Hypothetical protein NRG857_03820,hypothetical protein,,,integral component of membrane
BDGL_000415,hypothetical protein BDGL_000415,,,integral component of membrane
sorting nexin 14,EgrG_000171800,cell communication,phosphatidylinositol binding,
Hypothetical protein Taci_0514,hypothetical protein Taci_0514,,,membrane
insertion element iso-IS1N protein InsA    SDY_4729,insertion element iso-IS1N protein InsA SDY_4758,"transposition, DNA-mediated",,
CBO0846,ABC transporter ATP-binding protein CLC_0898,Metabolism,ATP binding,
Hypothetical protein EAE_07380,hypothetical protein,,,membrane
lepA,LBA1245,translational elongation,nucleotide binding,cell membrane
LinJ36_V3.2550,LinJ36_V3.2550,,,cytoplasm
Ompa/motb domain protein Mesci_6358,ompa/motb domain protein Mesci_6358,,,integral component of membrane
Sporulation-control protein AMED_2576,sporulation-control protein AMED_2576,,,
O3K_24880,regulator of arylsulfatase activity,oxidation-reduction process,iron-sulfur cluster binding,
MSMEG_3819,hypothetical protein MSMEG_3819,,,
DNAj-like protein,LmxM20.1130,,,cytoplasm
"Peptidyl-prolyl cis-trans isomerase C, mitochondrial, putative",PPIase,protein folding,peptidyl-prolyl cis-trans isomerase activity,cytoplasm
aspartate-semialdehyde dehydrogenase    MSMEG_6256,aspartate-semialdehyde dehydrogenase MSMEG_6256,isoleucine biosynthetic process,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",cytoplasm
CA_C1453,rbsB,,,membrane
YciF protein O3K_14050,YciF protein,,,
TM1535,TM1535,isoprenoid biosynthetic process,transferase activity,
PFL1215c,PFL1215c,,DNA binding,cell nucleus
TIM17,TIM17,intracellular protein transport,protein transmembrane transporter activity,integral component of mitochondrial inner membrane
Major facilitator superfamily protein Mesci_0643,major facilitator superfamily protein,transmembrane transport,,membrane
LbrM24_V2.2060,LbrM24_V2.2060,microtubule anchoring,microtubule binding,cytoskeleton
p1ECUMN_0079,conjugal transfer protein TraD,conjugation,,integral component of membrane
CA_C1222,CA_C1222,C-5 methylation of cytosine,DNA (cytosine-5-)-methyltransferase activity,
HMPREF0351_13069,hypothetical protein HMPREF0351_13069,,,
Isochorismatase hydrolase Smed_5517,Smed_5517,Metabolism,hydrolase activity,
PP_3914,PP_3914,,,
Psyr_4068,hypothetical protein,,,
vacuolar protein sorting associated protein 52,EgG_000708600,,,
rplA,SAG1519,protein biosynthesis,rRNA binding,large ribosomal subunit
"zinc finger protein, putative",PBANKA_071230,,DNA binding,
COLlagen CELE_F26F12.1,Col_cuticle_N domain-containing protein,,structural constituent of cuticle,collagen
BSU00140,deoxyadenosine/deoxycytidine kinase BSU00140,dAMP biosynthetic process,ATP binding,cytoplasm
AMED_7866,pyrroloquinoline quinone biosynthesis protein E,pyrroloquinoline quinone biosynthetic process,iron-sulfur cluster binding,
Suppressor of presenilin protein 3,CELE_C07A12.5,"regulation of transcription, DNA-templated",nucleic acid binding,cell nucleus
PK11_1870c,GPI16,attachment of GPI anchor to protein,GPI-anchor transamidase activity,GPI-anchor transamidase complex
MXF1_RS0112195,K(+)-transporting ATPase subunit B MXF1_RS0112195,,,
nitric oxide synthase interacting protein,EgG_000625000,protein ubiquitination,ubiquitin-protein transferase activity,ubiquitin ligase complex
ECL_00028,putative integral membrane protein,,,integral component of membrane
CG10097-PD,anon-WO0140519.58,long-chain fatty-acyl-CoA metabolic process,oxidoreductase activity,integral component of membrane
Copper/potassium-transporting ATPase L45966,copA,metal ion transport,hydrolase activity,cell membrane
Hypothetical protein Mesci_4705,hypothetical protein,,,
PSPTO_3629,thiol:disulfide interchange protein DsbE,cell redox homeostasis,oxidoreductase activity,outer membrane-bounded periplasmic space
CG44243-PA,CG44243 gene product from transcript CG44243-RA,cellular protein modification process,lipoyltransferase activity,mitochondrion
YE0420,hypothetical protein YE0420,,,membrane
Mesci_4103,Mesci_4103,lipoprotein metabolic process,lipid binding,integral component of membrane
expressed protein,EgG_000284200,,,
Hypothetical protein AMED_8396,AMED_8396,,,
MSC_0483,50S ribosomal protein L28,protein biosynthesis,structural constituent of ribosome,ribosome
bifunctional triglyceride lipase/lysophosphatidylethanolamine acyltransferase,YMR313C,metabolism,lysophosphatidylethanolamine acyltransferase activity,membrane
PSPTO_3520,universal stress protein family,response to stress,,cytoplasm
CA_C3457,CA_C3457,,,integral component of membrane
Kynurenine formamidase BA_0361,kynurenine formamidase BA_0361,,,
hypothetical protein,hypothetical protein,biological process,molecular function,cellular component
O3K_19225,lipoprotein,,,
Hypothetical protein gsl0527,hypothetical protein,,,
AMED_7083,MFS transporter proline/betaine transporter AMED_7083,transmembrane transport,transporter activity,integral component of membrane
Signal peptidase II THEYE_A0655,signal peptidase II,proteolysis,aspartic-type endopeptidase activity,cell membrane
Bsl2175,bsl2175 bsl2175,carboxylic acid transmembrane transport,carboxylic acid transmembrane transporter activity,integral component of membrane
FN1443,transposase FN1443,"transposition, DNA-mediated",transposase activity,
calcutta cup,calcutta cup,,heme binding,endomembrane system
"hypothetical protein, conserved",LinJ.34.2280,,,cytoplasm
LysE family transporter PSPTO_1147,PSPTO_1147,amino acid transport,,cell membrane
lethal (3) c00083,CG31224,regulation of transcription from RNA polymerase II promoter,"DNA-binding transcription repressor activity, RNA polymerase II-specific",cell nucleus
homeobox protein EMX1,empty spiracles homeobox 1,cerebral cortex regionalization,protein binding,nucleolus
CLIP3,RSNL1,positive regulation of protein phosphorylation,ganglioside binding,trans-Golgi network
dinP,smi_1816,DNA repair,damaged DNA binding,cytoplasm
"solute carrier family 25 (mitochondrial iron transporter), member 37",RGD1359361,mitochondrial transport,transmembrane transporter activity,integral component of membrane
WNT-10B protein,Wnt family member 10B,positive regulation of bone mineralization,receptor ligand activity,extracellular
BMA3019,BMA3019,,,
BMAA0922,multidrug resistance protein BMAA0461,transmembrane transport,transmembrane transporter activity,membrane
"arachidonate 15-lipoxygenase, second type","arachidonate 15-lipoxygenase, type B",lipid metabolism,metal ion binding,cell membrane
type IV antifreeze protein A,zgc:161979,,,
CD2 antigen-binding protein 1,PSTPIP,signal transduction,protein binding,cleavage furrow
Ribose ABC transporter substrate-binding protein BPSS0257,ribose ABC transporter substrate-binding protein BPSS0257,,,
Hypothetical protein SCO5462,hypothetical protein,,N-acetyltransferase activity,
blr2437,ABC transporter ATP-binding protein blr2437,transmembrane transport,ATPase activity,cell membrane
SDY_1164,insertion element IS1 protein InsA SDY_4338,"transposition, DNA-mediated",DNA binding,
Hypothetical protein BP3058,hypothetical protein,,,
Hypothetical protein BT_0204,hypothetical protein,peptidyl-tyrosine dephosphorylation,phosphatase activity,cytoplasm
NADH dehydrogenase subunit 3,nad3,,,
plexin-B2,Plxnb2,neuroblast proliferation,protein binding,membrane
RB4742,hypothetical protein RB4742,response to stress,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",
Lipoprotein BPSS2219,lipoprotein BPSS2219,,,
Atu2012,Atu2012,transmembrane transport,ATPase activity,ATP-binding cassette (ABC) transporter complex
protein MGET,PF14_0667,,,
PK13_4080w,PKH_121290,,"transferase activity, transferring glycosyl groups",
"ADP-ribosylation factor-like protein 3A, putative",LbrM29_V2.0940,cellular proliferation,,cell nucleus
Periplasmic substrate binding protein family 3 SO_1143,periplasmic substrate binding protein family 3 SO_1143,biological process,molecular function,cellular component
Acyl-CoA dehydrogenase NGR_c10910,acyl-CoA dehydrogenase NGR_c10910,oxidation-reduction process,oxidoreductase activity,
Hypothetical protein aq_2056,aq_2056,,,
Enoyl-CoA hydratase XCC1263,XCC1263,fatty acid beta-oxidation,3-hydroxyisobutyryl-CoA hydrolase activity,cytosol
BN112_1729,BB253_1729,"transcription, DNA-templated",DNA-binding transcription factor activity,
Putative molybdenum-pterin-binding-protein ECIAI39_2921,putative molybdenum-pterin-binding-protein ECIAI39_2921,molybdate ion transport,molybdenum ion binding,ATP-binding cassette (ABC) transporter complex
BN112_0678,hypothetical protein,,,
EAE_18150,EAE_18150,metabolism,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",
Hypothetical protein FN1290,FN1290,,,membrane
PA2956,PA2956,tRNA methylthiolation,iron-sulfur cluster binding,
Cj0023,adenylosuccinate lyase Cj0023,", """,lyase activity,
Foxe1,Foxe1,negative regulation of transcription from RNA polymerase II promoter,DNA-binding transcription factor activity,cell nucleus
Pro_1881,uvrA,cellular response to DNA damage stimulus,nucleotide binding,excinuclease repair complex
proA,Cj0558c,proline biosynthetic process,glutamate-5-semialdehyde dehydrogenase activity,cytoplasm
YMR120C,YMR120C,de novo,catalytic activity,Cell membrane
Hypothetical protein CBOP14,hypothetical protein CBOP14,,,
Transposase for insertion sequence NGRIS-20e NGR_c13550,transposase for insertion sequence NGRIS-20e,,,
